feature_set,n_features,model,algorithm,n_neighbors,calibration,Delta,chi,chi_err
12,12,KNN,kd_tree,29,uncalibrated,-0.128,0.0,0.0
12,12,KNN,kd_tree,29,uncalibrated,-0.126,0.0,0.0
12,12,KNN,kd_tree,29,uncalibrated,-0.124,0.0,0.0
12,12,KNN,kd_tree,29,uncalibrated,-0.122,0.0,0.0
12,12,KNN,kd_tree,29,uncalibrated,-0.12,0.0,0.0
12,12,KNN,kd_tree,29,uncalibrated,-0.118,0.0,0.0
12,12,KNN,kd_tree,29,uncalibrated,-0.116,0.0,0.0
12,12,KNN,kd_tree,29,uncalibrated,-0.114,0.0,0.0
12,12,KNN,kd_tree,29,uncalibrated,-0.112,0.00042242943863821266,0.0004224294386382126
12,12,KNN,kd_tree,29,uncalibrated,-0.11,0.0,0.0
12,12,KNN,kd_tree,29,uncalibrated,-0.108,0.0,0.0
12,12,KNN,kd_tree,31,uncalibrated,-0.128,0.0,0.0
12,12,KNN,kd_tree,31,uncalibrated,-0.126,0.0,0.0
12,12,KNN,kd_tree,31,uncalibrated,-0.124,0.0,0.0
12,12,KNN,kd_tree,31,uncalibrated,-0.122,0.0,0.0
12,12,KNN,kd_tree,31,uncalibrated,-0.12,0.0,0.0
12,12,KNN,kd_tree,31,uncalibrated,-0.118,0.0,0.0
12,12,KNN,kd_tree,31,uncalibrated,-0.116,0.0,0.0
12,12,KNN,kd_tree,31,uncalibrated,-0.114,0.0,0.0
12,12,KNN,kd_tree,31,uncalibrated,-0.112,0.000552239078445382,0.0005522390784453326
12,12,KNN,kd_tree,31,uncalibrated,-0.11,0.0,0.0
12,12,KNN,kd_tree,31,uncalibrated,-0.108,0.0,0.0
12,12,KNN,kd_tree,33,uncalibrated,-0.128,0.0,0.0
12,12,KNN,kd_tree,33,uncalibrated,-0.126,0.0,0.0
12,12,KNN,kd_tree,33,uncalibrated,-0.124,0.0,0.0
12,12,KNN,kd_tree,33,uncalibrated,-0.122,0.0,0.0
12,12,KNN,kd_tree,33,uncalibrated,-0.12,0.0,0.0
12,12,KNN,kd_tree,33,uncalibrated,-0.118,0.0,0.0
12,12,KNN,kd_tree,33,uncalibrated,-0.116,0.0,0.0
12,12,KNN,kd_tree,33,uncalibrated,-0.114,0.0,0.0
12,12,KNN,kd_tree,33,uncalibrated,-0.112,0.0006806502021812942,0.0006806502021813022
12,12,KNN,kd_tree,33,uncalibrated,-0.11,0.0,0.0
12,12,KNN,kd_tree,33,uncalibrated,-0.108,0.0,0.0
12,12,KNN,kd_tree,35,uncalibrated,-0.128,0.0,0.0
12,12,KNN,kd_tree,35,uncalibrated,-0.126,0.0,0.0
12,12,KNN,kd_tree,35,uncalibrated,-0.124,0.0,0.0
12,12,KNN,kd_tree,35,uncalibrated,-0.122,0.0,0.0
12,12,KNN,kd_tree,35,uncalibrated,-0.12,0.0,0.0
12,12,KNN,kd_tree,35,uncalibrated,-0.118,0.0,0.0
12,12,KNN,kd_tree,35,uncalibrated,-0.116,0.0,0.0
12,12,KNN,kd_tree,35,uncalibrated,-0.114,0.0,0.0
12,12,KNN,kd_tree,35,uncalibrated,-0.112,0.0008086883688587835,0.0008050705027893105
12,12,KNN,kd_tree,35,uncalibrated,-0.11,0.0,0.0
12,12,KNN,kd_tree,35,uncalibrated,-0.108,0.0,0.0
12,12,KNN,kd_tree,37,uncalibrated,-0.128,0.0,0.0
12,12,KNN,kd_tree,37,uncalibrated,-0.126,0.0,0.0
12,12,KNN,kd_tree,37,uncalibrated,-0.124,0.0,0.0
12,12,KNN,kd_tree,37,uncalibrated,-0.122,0.0,0.0
12,12,KNN,kd_tree,37,uncalibrated,-0.12,0.0,0.0
12,12,KNN,kd_tree,37,uncalibrated,-0.118,0.0,0.0
12,12,KNN,kd_tree,37,uncalibrated,-0.116,0.0,0.0
12,12,KNN,kd_tree,37,uncalibrated,-0.114,0.0,0.0
12,12,KNN,kd_tree,37,uncalibrated,-0.112,0.0009313297105820457,0.000924861468732353
12,12,KNN,kd_tree,37,uncalibrated,-0.11,0.0,0.0
12,12,KNN,kd_tree,37,uncalibrated,-0.108,0.0,0.0
12,12,KNN,kd_tree,39,uncalibrated,-0.128,0.0,0.0
12,12,KNN,kd_tree,39,uncalibrated,-0.126,0.0,0.0
12,12,KNN,kd_tree,39,uncalibrated,-0.124,0.0,0.0
12,12,KNN,kd_tree,39,uncalibrated,-0.122,0.0,0.0
12,12,KNN,kd_tree,39,uncalibrated,-0.12,0.0,0.0
12,12,KNN,kd_tree,39,uncalibrated,-0.118,0.0,0.0
12,12,KNN,kd_tree,39,uncalibrated,-0.116,0.0,0.0
12,12,KNN,kd_tree,39,uncalibrated,-0.114,0.0,0.0
12,12,KNN,kd_tree,39,uncalibrated,-0.112,0.0010760342293809815,0.0010386566873303875
12,12,KNN,kd_tree,39,uncalibrated,-0.11,0.0,0.0
12,12,KNN,kd_tree,39,uncalibrated,-0.108,0.0,0.0
12,12,KNN,kd_tree,41,uncalibrated,-0.128,0.0,0.0
12,12,KNN,kd_tree,41,uncalibrated,-0.126,0.0,0.0
12,12,KNN,kd_tree,41,uncalibrated,-0.124,0.0,0.0
12,12,KNN,kd_tree,41,uncalibrated,-0.122,0.0,0.0
12,12,KNN,kd_tree,41,uncalibrated,-0.12,0.0,0.0
12,12,KNN,kd_tree,41,uncalibrated,-0.118,0.0,0.0
12,12,KNN,kd_tree,41,uncalibrated,-0.116,0.0,0.0
12,12,KNN,kd_tree,41,uncalibrated,-0.114,0.0,0.0
12,12,KNN,kd_tree,41,uncalibrated,-0.112,0.0012532241684121053,0.0011494099309815162
12,12,KNN,kd_tree,41,uncalibrated,-0.11,0.0,0.0
12,12,KNN,kd_tree,41,uncalibrated,-0.108,0.0,0.0
12,12,KNN,kd_tree,43,uncalibrated,-0.128,0.0,0.0
12,12,KNN,kd_tree,43,uncalibrated,-0.126,0.0,0.0
12,12,KNN,kd_tree,43,uncalibrated,-0.124,0.0,0.0
12,12,KNN,kd_tree,43,uncalibrated,-0.122,0.0,0.0
12,12,KNN,kd_tree,43,uncalibrated,-0.12,0.0,0.0
12,12,KNN,kd_tree,43,uncalibrated,-0.118,0.0,0.0
12,12,KNN,kd_tree,43,uncalibrated,-0.116,0.0,0.0
12,12,KNN,kd_tree,43,uncalibrated,-0.114,0.0,0.0
12,12,KNN,kd_tree,43,uncalibrated,-0.112,0.0012871205732326297,0.0012814026197397626
12,12,KNN,kd_tree,43,uncalibrated,-0.11,0.0,0.0
12,12,KNN,kd_tree,43,uncalibrated,-0.108,0.0,0.0
12,12,KNN,kd_tree,45,uncalibrated,-0.128,0.0,0.0
12,12,KNN,kd_tree,45,uncalibrated,-0.126,0.0,0.0
12,12,KNN,kd_tree,45,uncalibrated,-0.124,0.0,0.0
12,12,KNN,kd_tree,45,uncalibrated,-0.122,0.0,0.0
12,12,KNN,kd_tree,45,uncalibrated,-0.12,0.0,0.0
12,12,KNN,kd_tree,45,uncalibrated,-0.118,0.0,0.0
12,12,KNN,kd_tree,45,uncalibrated,-0.116,0.0,0.0
12,12,KNN,kd_tree,45,uncalibrated,-0.114,0.0,0.0
12,12,KNN,kd_tree,45,uncalibrated,-0.112,0.0014738547405118477,0.0014662452687098297
12,12,KNN,kd_tree,45,uncalibrated,-0.11,0.0,0.0
12,12,KNN,kd_tree,45,uncalibrated,-0.108,0.0,0.0
12,12,KNN,kd_tree,47,uncalibrated,-0.128,0.0,0.0
12,12,KNN,kd_tree,47,uncalibrated,-0.126,0.0,0.0
12,12,KNN,kd_tree,47,uncalibrated,-0.124,0.0,0.0
12,12,KNN,kd_tree,47,uncalibrated,-0.122,0.0,0.0
12,12,KNN,kd_tree,47,uncalibrated,-0.12,0.0,0.0
12,12,KNN,kd_tree,47,uncalibrated,-0.118,0.0,0.0
12,12,KNN,kd_tree,47,uncalibrated,-0.116,0.0,0.0
12,12,KNN,kd_tree,47,uncalibrated,-0.114,0.0,0.0
12,12,KNN,kd_tree,47,uncalibrated,-0.112,0.0016669315976047044,0.0016574295740281006
12,12,KNN,kd_tree,47,uncalibrated,-0.11,0.0,0.0
12,12,KNN,kd_tree,47,uncalibrated,-0.108,0.0,0.0
12,12,KNN,kd_tree,49,uncalibrated,-0.128,0.0,0.0
12,12,KNN,kd_tree,49,uncalibrated,-0.126,0.0,0.0
12,12,KNN,kd_tree,49,uncalibrated,-0.124,0.0,0.0
12,12,KNN,kd_tree,49,uncalibrated,-0.122,0.0,0.0
12,12,KNN,kd_tree,49,uncalibrated,-0.12,0.0,0.0
12,12,KNN,kd_tree,49,uncalibrated,-0.118,0.0,0.0
12,12,KNN,kd_tree,49,uncalibrated,-0.116,0.0,0.0
12,12,KNN,kd_tree,49,uncalibrated,-0.114,0.0,0.0
12,12,KNN,kd_tree,49,uncalibrated,-0.112,0.0018629629690230355,0.001851586515439747
12,12,KNN,kd_tree,49,uncalibrated,-0.11,0.0,0.0
12,12,KNN,kd_tree,49,uncalibrated,-0.108,0.0,0.0
12,12,KNN,kd_tree,51,uncalibrated,-0.128,0.0,0.0
12,12,KNN,kd_tree,51,uncalibrated,-0.126,0.0,0.0
12,12,KNN,kd_tree,51,uncalibrated,-0.124,0.0,0.0
12,12,KNN,kd_tree,51,uncalibrated,-0.122,0.0,0.0
12,12,KNN,kd_tree,51,uncalibrated,-0.12,0.0,0.0
12,12,KNN,kd_tree,51,uncalibrated,-0.118,0.0,0.0
12,12,KNN,kd_tree,51,uncalibrated,-0.116,0.0,0.0
12,12,KNN,kd_tree,51,uncalibrated,-0.114,0.0,0.0
12,12,KNN,kd_tree,51,uncalibrated,-0.112,0.00205948574320751,0.002046266264039093
12,12,KNN,kd_tree,51,uncalibrated,-0.11,0.0,0.0
12,12,KNN,kd_tree,51,uncalibrated,-0.108,0.0,0.0
12,12,KNN,kd_tree,61,uncalibrated,-0.128,0.0,0.0
12,12,KNN,kd_tree,61,uncalibrated,-0.126,0.0,0.0
12,12,KNN,kd_tree,61,uncalibrated,-0.124,0.0,0.0
12,12,KNN,kd_tree,61,uncalibrated,-0.122,0.0,0.0
12,12,KNN,kd_tree,61,uncalibrated,-0.12,0.0,0.0
12,12,KNN,kd_tree,61,uncalibrated,-0.118,0.0,0.0
12,12,KNN,kd_tree,61,uncalibrated,-0.116,0.0,0.0
12,12,KNN,kd_tree,61,uncalibrated,-0.114,1.5996723870951225e-05,1.599672387095124e-05
12,12,KNN,kd_tree,61,uncalibrated,-0.112,0.003002111304627645,0.0029803724048699993
12,12,KNN,kd_tree,61,uncalibrated,-0.11,0.0,0.0
12,12,KNN,kd_tree,61,uncalibrated,-0.108,0.0,0.0
12,12,KNN,kd_tree,81,uncalibrated,-0.128,0.0,0.0
12,12,KNN,kd_tree,81,uncalibrated,-0.126,0.0,0.0
12,12,KNN,kd_tree,81,uncalibrated,-0.124,0.0,0.0
12,12,KNN,kd_tree,81,uncalibrated,-0.122,0.0,0.0
12,12,KNN,kd_tree,81,uncalibrated,-0.12,0.0,0.0
12,12,KNN,kd_tree,81,uncalibrated,-0.118,0.0,0.0
12,12,KNN,kd_tree,81,uncalibrated,-0.116,0.0,0.0
12,12,KNN,kd_tree,81,uncalibrated,-0.114,0.00017596547182077764,0.00017559887695578247
12,12,KNN,kd_tree,81,uncalibrated,-0.112,0.0044863594222479914,0.004451139837243998
12,12,KNN,kd_tree,81,uncalibrated,-0.11,0.0,0.0
12,12,KNN,kd_tree,81,uncalibrated,-0.108,0.0,0.0
12,12,KNN,kd_tree,101,uncalibrated,-0.128,0.0,0.0
12,12,KNN,kd_tree,101,uncalibrated,-0.126,0.0,0.0
12,12,KNN,kd_tree,101,uncalibrated,-0.124,0.0,0.0
12,12,KNN,kd_tree,101,uncalibrated,-0.122,0.0,0.0
12,12,KNN,kd_tree,101,uncalibrated,-0.12,0.0,0.0
12,12,KNN,kd_tree,101,uncalibrated,-0.118,0.0,0.0
12,12,KNN,kd_tree,101,uncalibrated,-0.116,0.0,0.0
12,12,KNN,kd_tree,101,uncalibrated,-0.114,0.00041873600058399613,0.00037494579832321283
12,12,KNN,kd_tree,101,uncalibrated,-0.112,0.005705133117813909,0.0056326939500554035
12,12,KNN,kd_tree,101,uncalibrated,-0.11,0.0,0.0
12,12,KNN,kd_tree,101,uncalibrated,-0.108,0.0,0.0
12,12,KNN,kd_tree,151,uncalibrated,-0.128,0.0,0.0
12,12,KNN,kd_tree,151,uncalibrated,-0.126,0.0,0.0
12,12,KNN,kd_tree,151,uncalibrated,-0.124,0.0,0.0
12,12,KNN,kd_tree,151,uncalibrated,-0.122,0.0,0.0
12,12,KNN,kd_tree,151,uncalibrated,-0.12,0.0,0.0
12,12,KNN,kd_tree,151,uncalibrated,-0.118,0.0,0.0
12,12,KNN,kd_tree,151,uncalibrated,-0.116,0.0,0.0
12,12,KNN,kd_tree,151,uncalibrated,-0.114,0.001626579541174087,0.0016059883968396395
12,12,KNN,kd_tree,151,uncalibrated,-0.112,0.008609270619819507,0.007983363697078099
12,12,KNN,kd_tree,151,uncalibrated,-0.11,6.961543736246667e-07,6.961543736246599e-07
12,12,KNN,kd_tree,151,uncalibrated,-0.108,0.00016191622329642889,0.00016172180756743892
12,12,KNN,kd_tree,201,uncalibrated,-0.128,0.0,0.0
12,12,KNN,kd_tree,201,uncalibrated,-0.126,0.0,0.0
12,12,KNN,kd_tree,201,uncalibrated,-0.124,0.0,0.0
12,12,KNN,kd_tree,201,uncalibrated,-0.122,0.0,0.0
12,12,KNN,kd_tree,201,uncalibrated,-0.12,0.0,0.0
12,12,KNN,kd_tree,201,uncalibrated,-0.118,0.0,0.0
12,12,KNN,kd_tree,201,uncalibrated,-0.116,0.0,0.0
12,12,KNN,kd_tree,201,uncalibrated,-0.114,0.003708281162532057,0.0035114125062798403
12,12,KNN,kd_tree,201,uncalibrated,-0.112,0.011577229715956936,0.01056894707747365
12,12,KNN,kd_tree,201,uncalibrated,-0.11,0.0003372962736136937,0.0003347385142904497
12,12,KNN,kd_tree,201,uncalibrated,-0.108,0.0007485842415876824,0.0007459668356344313
12,12,KNN,ball_tree,1,uncalibrated,-0.128,0.0,0.0
12,12,KNN,ball_tree,1,uncalibrated,-0.126,0.0,0.0
12,12,KNN,ball_tree,1,uncalibrated,-0.124,0.0,0.0
12,12,KNN,ball_tree,1,uncalibrated,-0.122,0.0,0.0
12,12,KNN,ball_tree,1,uncalibrated,-0.12,0.0,0.0
12,12,KNN,ball_tree,1,uncalibrated,-0.118,0.0,0.0
12,12,KNN,ball_tree,1,uncalibrated,-0.116,0.0,0.0
12,12,KNN,ball_tree,1,uncalibrated,-0.114,0.0,0.0
12,12,KNN,ball_tree,1,uncalibrated,-0.112,0.0,0.0
12,12,KNN,ball_tree,1,uncalibrated,-0.11,0.0,0.0
12,12,KNN,ball_tree,1,uncalibrated,-0.108,0.0,0.0
12,12,KNN,ball_tree,3,uncalibrated,-0.128,0.0,0.0
12,12,KNN,ball_tree,3,uncalibrated,-0.126,0.0,0.0
12,12,KNN,ball_tree,3,uncalibrated,-0.124,0.0,0.0
12,12,KNN,ball_tree,3,uncalibrated,-0.122,0.0,0.0
12,12,KNN,ball_tree,3,uncalibrated,-0.12,0.0,0.0
12,12,KNN,ball_tree,3,uncalibrated,-0.118,0.0,0.0
12,12,KNN,ball_tree,3,uncalibrated,-0.116,0.0,0.0
12,12,KNN,ball_tree,3,uncalibrated,-0.114,0.0,0.0
12,12,KNN,ball_tree,3,uncalibrated,-0.112,0.0,0.0
12,12,KNN,ball_tree,3,uncalibrated,-0.11,0.0,0.0
12,12,KNN,ball_tree,3,uncalibrated,-0.108,0.0,0.0
12,12,KNN,ball_tree,5,uncalibrated,-0.128,0.0,0.0
12,12,KNN,ball_tree,5,uncalibrated,-0.126,0.0,0.0
12,12,KNN,ball_tree,5,uncalibrated,-0.124,0.0,0.0
12,12,KNN,ball_tree,5,uncalibrated,-0.122,0.0,0.0
12,12,KNN,ball_tree,5,uncalibrated,-0.12,0.0,0.0
12,12,KNN,ball_tree,5,uncalibrated,-0.118,0.0,0.0
12,12,KNN,ball_tree,5,uncalibrated,-0.116,0.0,0.0
12,12,KNN,ball_tree,5,uncalibrated,-0.114,0.0,0.0
12,12,KNN,ball_tree,5,uncalibrated,-0.112,0.0,0.0
12,12,KNN,ball_tree,5,uncalibrated,-0.11,0.0,0.0
12,12,KNN,ball_tree,5,uncalibrated,-0.108,0.0,0.0
12,12,KNN,ball_tree,7,uncalibrated,-0.128,0.0,0.0
12,12,KNN,ball_tree,7,uncalibrated,-0.126,0.0,0.0
12,12,KNN,ball_tree,7,uncalibrated,-0.124,0.0,0.0
12,12,KNN,ball_tree,7,uncalibrated,-0.122,0.0,0.0
12,12,KNN,ball_tree,7,uncalibrated,-0.12,0.0,0.0
12,12,KNN,ball_tree,7,uncalibrated,-0.118,0.0,0.0
12,12,KNN,ball_tree,7,uncalibrated,-0.116,0.0,0.0
12,12,KNN,ball_tree,7,uncalibrated,-0.114,0.0,0.0
12,12,KNN,ball_tree,7,uncalibrated,-0.112,0.0,0.0
12,12,KNN,ball_tree,7,uncalibrated,-0.11,0.0,0.0
12,12,KNN,ball_tree,7,uncalibrated,-0.108,0.0,0.0
12,12,KNN,ball_tree,9,uncalibrated,-0.128,0.0,0.0
12,12,KNN,ball_tree,9,uncalibrated,-0.126,0.0,0.0
12,12,KNN,ball_tree,9,uncalibrated,-0.124,0.0,0.0
12,12,KNN,ball_tree,9,uncalibrated,-0.122,0.0,0.0
12,12,KNN,ball_tree,9,uncalibrated,-0.12,0.0,0.0
12,12,KNN,ball_tree,9,uncalibrated,-0.118,0.0,0.0
12,12,KNN,ball_tree,9,uncalibrated,-0.116,0.0,0.0
12,12,KNN,ball_tree,9,uncalibrated,-0.114,0.0,0.0
12,12,KNN,ball_tree,9,uncalibrated,-0.112,0.0,0.0
12,12,KNN,ball_tree,9,uncalibrated,-0.11,0.0,0.0
12,12,KNN,ball_tree,9,uncalibrated,-0.108,0.0,0.0
12,12,KNN,ball_tree,11,uncalibrated,-0.128,0.0,0.0
12,12,KNN,ball_tree,11,uncalibrated,-0.126,0.0,0.0
12,12,KNN,ball_tree,11,uncalibrated,-0.124,0.0,0.0
12,12,KNN,ball_tree,11,uncalibrated,-0.122,0.0,0.0
12,12,KNN,ball_tree,11,uncalibrated,-0.12,0.0,0.0
12,12,KNN,ball_tree,11,uncalibrated,-0.118,0.0,0.0
12,12,KNN,ball_tree,11,uncalibrated,-0.116,0.0,0.0
12,12,KNN,ball_tree,11,uncalibrated,-0.114,0.0,0.0
12,12,KNN,ball_tree,11,uncalibrated,-0.112,0.0,0.0
12,12,KNN,ball_tree,11,uncalibrated,-0.11,0.0,0.0
12,12,KNN,ball_tree,11,uncalibrated,-0.108,0.0,0.0
12,12,KNN,ball_tree,13,uncalibrated,-0.128,0.0,0.0
12,12,KNN,ball_tree,13,uncalibrated,-0.126,0.0,0.0
12,12,KNN,ball_tree,13,uncalibrated,-0.124,0.0,0.0
12,12,KNN,ball_tree,13,uncalibrated,-0.122,0.0,0.0
12,12,KNN,ball_tree,13,uncalibrated,-0.12,0.0,0.0
12,12,KNN,ball_tree,13,uncalibrated,-0.118,0.0,0.0
12,12,KNN,ball_tree,13,uncalibrated,-0.116,0.0,0.0
12,12,KNN,ball_tree,13,uncalibrated,-0.114,0.0,0.0
12,12,KNN,ball_tree,13,uncalibrated,-0.112,0.0,0.0
12,12,KNN,ball_tree,13,uncalibrated,-0.11,0.0,0.0
12,12,KNN,ball_tree,13,uncalibrated,-0.108,0.0,0.0
12,12,KNN,ball_tree,15,uncalibrated,-0.128,0.0,0.0
12,12,KNN,ball_tree,15,uncalibrated,-0.126,0.0,0.0
12,12,KNN,ball_tree,15,uncalibrated,-0.124,0.0,0.0
12,12,KNN,ball_tree,15,uncalibrated,-0.122,0.0,0.0
12,12,KNN,ball_tree,15,uncalibrated,-0.12,0.0,0.0
12,12,KNN,ball_tree,15,uncalibrated,-0.118,0.0,0.0
12,12,KNN,ball_tree,15,uncalibrated,-0.116,0.0,0.0
12,12,KNN,ball_tree,15,uncalibrated,-0.114,0.0,0.0
12,12,KNN,ball_tree,15,uncalibrated,-0.112,0.0,0.0
12,12,KNN,ball_tree,15,uncalibrated,-0.11,0.0,0.0
12,12,KNN,ball_tree,15,uncalibrated,-0.108,0.0,0.0
12,12,KNN,ball_tree,17,uncalibrated,-0.128,0.0,0.0
12,12,KNN,ball_tree,17,uncalibrated,-0.126,0.0,0.0
12,12,KNN,ball_tree,17,uncalibrated,-0.124,0.0,0.0
12,12,KNN,ball_tree,17,uncalibrated,-0.122,0.0,0.0
12,12,KNN,ball_tree,17,uncalibrated,-0.12,0.0,0.0
12,12,KNN,ball_tree,17,uncalibrated,-0.118,0.0,0.0
12,12,KNN,ball_tree,17,uncalibrated,-0.116,0.0,0.0
12,12,KNN,ball_tree,17,uncalibrated,-0.114,0.0,0.0
12,12,KNN,ball_tree,17,uncalibrated,-0.112,0.0,0.0
12,12,KNN,ball_tree,17,uncalibrated,-0.11,0.0,0.0
12,12,KNN,ball_tree,17,uncalibrated,-0.108,0.0,0.0
12,12,KNN,ball_tree,19,uncalibrated,-0.128,0.0,0.0
12,12,KNN,ball_tree,19,uncalibrated,-0.126,0.0,0.0
12,12,KNN,ball_tree,19,uncalibrated,-0.124,0.0,0.0
12,12,KNN,ball_tree,19,uncalibrated,-0.122,0.0,0.0
12,12,KNN,ball_tree,19,uncalibrated,-0.12,0.0,0.0
12,12,KNN,ball_tree,19,uncalibrated,-0.118,0.0,0.0
12,12,KNN,ball_tree,19,uncalibrated,-0.116,0.0,0.0
12,12,KNN,ball_tree,19,uncalibrated,-0.114,0.0,0.0
12,12,KNN,ball_tree,19,uncalibrated,-0.112,1.21494872916368e-05,1.2149487291636285e-05
12,12,KNN,ball_tree,19,uncalibrated,-0.11,0.0,0.0
12,12,KNN,ball_tree,19,uncalibrated,-0.108,0.0,0.0
12,12,KNN,ball_tree,21,uncalibrated,-0.128,0.0,0.0
12,12,KNN,ball_tree,21,uncalibrated,-0.126,0.0,0.0
12,12,KNN,ball_tree,21,uncalibrated,-0.124,0.0,0.0
12,12,KNN,ball_tree,21,uncalibrated,-0.122,0.0,0.0
12,12,KNN,ball_tree,21,uncalibrated,-0.12,0.0,0.0
12,12,KNN,ball_tree,21,uncalibrated,-0.118,0.0,0.0
12,12,KNN,ball_tree,21,uncalibrated,-0.116,0.0,0.0
12,12,KNN,ball_tree,21,uncalibrated,-0.114,0.0,0.0
12,12,KNN,ball_tree,21,uncalibrated,-0.112,3.978199466921014e-05,3.9781994669212715e-05
12,12,KNN,ball_tree,21,uncalibrated,-0.11,0.0,0.0
12,12,KNN,ball_tree,21,uncalibrated,-0.108,0.0,0.0
12,12,KNN,ball_tree,23,uncalibrated,-0.128,0.0,0.0
12,12,KNN,ball_tree,23,uncalibrated,-0.126,0.0,0.0
12,12,KNN,ball_tree,23,uncalibrated,-0.124,0.0,0.0
12,12,KNN,ball_tree,23,uncalibrated,-0.122,0.0,0.0
12,12,KNN,ball_tree,23,uncalibrated,-0.12,0.0,0.0
12,12,KNN,ball_tree,23,uncalibrated,-0.118,0.0,0.0
12,12,KNN,ball_tree,23,uncalibrated,-0.116,0.0,0.0
12,12,KNN,ball_tree,23,uncalibrated,-0.114,0.0,0.0
12,12,KNN,ball_tree,23,uncalibrated,-0.112,7.46194408516545e-05,7.461944085165657e-05
12,12,KNN,ball_tree,23,uncalibrated,-0.11,0.0,0.0
12,12,KNN,ball_tree,23,uncalibrated,-0.108,0.0,0.0
12,12,KNN,ball_tree,25,uncalibrated,-0.128,0.0,0.0
12,12,KNN,ball_tree,25,uncalibrated,-0.126,0.0,0.0
12,12,KNN,ball_tree,25,uncalibrated,-0.124,0.0,0.0
12,12,KNN,ball_tree,25,uncalibrated,-0.122,0.0,0.0
12,12,KNN,ball_tree,25,uncalibrated,-0.12,0.0,0.0
12,12,KNN,ball_tree,25,uncalibrated,-0.118,0.0,0.0
12,12,KNN,ball_tree,25,uncalibrated,-0.116,0.0,0.0
12,12,KNN,ball_tree,25,uncalibrated,-0.114,0.0,0.0
12,12,KNN,ball_tree,25,uncalibrated,-0.112,0.00017543859649124034,0.00017543859649122795
12,12,KNN,ball_tree,25,uncalibrated,-0.11,0.0,0.0
12,12,KNN,ball_tree,25,uncalibrated,-0.108,0.0,0.0
12,12,KNN,ball_tree,27,uncalibrated,-0.128,0.0,0.0
12,12,KNN,ball_tree,27,uncalibrated,-0.126,0.0,0.0
12,12,KNN,ball_tree,27,uncalibrated,-0.124,0.0,0.0
12,12,KNN,ball_tree,27,uncalibrated,-0.122,0.0,0.0
12,12,KNN,ball_tree,27,uncalibrated,-0.12,0.0,0.0
12,12,KNN,ball_tree,27,uncalibrated,-0.118,0.0,0.0
12,12,KNN,ball_tree,27,uncalibrated,-0.116,0.0,0.0
12,12,KNN,ball_tree,27,uncalibrated,-0.114,0.0,0.0
12,12,KNN,ball_tree,27,uncalibrated,-0.112,0.0002948042259283406,0.0002948042259283325
12,12,KNN,ball_tree,27,uncalibrated,-0.11,0.0,0.0
12,12,KNN,ball_tree,27,uncalibrated,-0.108,0.0,0.0
12,12,KNN,ball_tree,29,uncalibrated,-0.128,0.0,0.0
12,12,KNN,ball_tree,29,uncalibrated,-0.126,0.0,0.0
12,12,KNN,ball_tree,29,uncalibrated,-0.124,0.0,0.0
12,12,KNN,ball_tree,29,uncalibrated,-0.122,0.0,0.0
12,12,KNN,ball_tree,29,uncalibrated,-0.12,0.0,0.0
12,12,KNN,ball_tree,29,uncalibrated,-0.118,0.0,0.0
12,12,KNN,ball_tree,29,uncalibrated,-0.116,0.0,0.0
12,12,KNN,ball_tree,29,uncalibrated,-0.114,0.0,0.0
12,12,KNN,ball_tree,29,uncalibrated,-0.112,0.00042242943863821266,0.0004224294386382126
12,12,KNN,ball_tree,29,uncalibrated,-0.11,0.0,0.0
12,12,KNN,ball_tree,29,uncalibrated,-0.108,0.0,0.0
12,12,KNN,ball_tree,31,uncalibrated,-0.128,0.0,0.0
12,12,KNN,ball_tree,31,uncalibrated,-0.126,0.0,0.0
12,12,KNN,ball_tree,31,uncalibrated,-0.124,0.0,0.0
12,12,KNN,ball_tree,31,uncalibrated,-0.122,0.0,0.0
12,12,KNN,ball_tree,31,uncalibrated,-0.12,0.0,0.0
12,12,KNN,ball_tree,31,uncalibrated,-0.118,0.0,0.0
12,12,KNN,ball_tree,31,uncalibrated,-0.116,0.0,0.0
12,12,KNN,ball_tree,31,uncalibrated,-0.114,0.0,0.0
12,12,KNN,ball_tree,31,uncalibrated,-0.112,0.000552239078445382,0.0005522390784453326
12,12,KNN,ball_tree,31,uncalibrated,-0.11,0.0,0.0
12,12,KNN,ball_tree,31,uncalibrated,-0.108,0.0,0.0
12,12,KNN,ball_tree,33,uncalibrated,-0.128,0.0,0.0
12,12,KNN,ball_tree,33,uncalibrated,-0.126,0.0,0.0
12,12,KNN,ball_tree,33,uncalibrated,-0.124,0.0,0.0
12,12,KNN,ball_tree,33,uncalibrated,-0.122,0.0,0.0
12,12,KNN,ball_tree,33,uncalibrated,-0.12,0.0,0.0
12,12,KNN,ball_tree,33,uncalibrated,-0.118,0.0,0.0
12,12,KNN,ball_tree,33,uncalibrated,-0.116,0.0,0.0
12,12,KNN,ball_tree,33,uncalibrated,-0.114,0.0,0.0
12,12,KNN,ball_tree,33,uncalibrated,-0.112,0.0006806502021812942,0.0006806502021813022
12,12,KNN,ball_tree,33,uncalibrated,-0.11,0.0,0.0
12,12,KNN,ball_tree,33,uncalibrated,-0.108,0.0,0.0
12,12,KNN,ball_tree,35,uncalibrated,-0.128,0.0,0.0
12,12,KNN,ball_tree,35,uncalibrated,-0.126,0.0,0.0
