transition,folder,tag,model,calibration,param,k4,mean,mean_err,mean_B,ess_frac
AC,c_a,LR,Logistic Regression,uncalibrated,4.852,1.191896,0.9991139052756707,0.0009546805047864446,3.0,0.00040014840462568405
AC,c_a,LR,Logistic Regression,uncalibrated,4.853,1.192054,0.9991920898264055,0.0009221234432811998,3.0,0.0003827122255650064
AC,c_a,LR,Logistic Regression,uncalibrated,4.854,1.192212,0.9992638105181271,0.0008909971707458348,3.0,0.0003664607176601926
AC,c_a,LR,Logistic Regression,uncalibrated,4.855,1.1923700000000002,0.9993296545817958,0.0008612397706571066,3.0,0.0003512933059632569
AC,c_a,LR,Logistic Regression,uncalibrated,4.856,1.192528,0.9993901512413687,0.0008327902612767833,3.0,0.0003371195578184714
AC,c_a,LR,Logistic Regression,uncalibrated,4.857,1.1926860000000001,0.9994457777119518,0.0008055889127438698,3.0,0.00032385800773785365
AC,c_a,LR,Logistic Regression,uncalibrated,4.858,1.192844,0.9994969645687777,0.0007795774955249907,3.0,0.000311435134781197
AC,c_a,LR,Logistic Regression,uncalibrated,4.859,1.193002,0.9995441005516347,0.0007546994708367461,3.0,0.0002997844707101793
AC,c_a,LR,Logistic Regression,uncalibrated,4.86,1.19316,0.9995875368632887,0.00073090013221883,3.0,0.0002888458205335551
AC,c_a,LR,Logistic Regression,uncalibrated,4.861,1.1933159999999998,0.9996271170125219,0.0007084578982807843,3.0,0.0002786489903215892
AC,c_a,LR,Logistic Regression,uncalibrated,4.862,1.1934719999999999,0.9996759987460406,0.0006883729148814069,6.0,0.00026904882613347416
AC,c_a,LR,Logistic Regression,uncalibrated,4.863,1.1936280000000001,0.9997101807855532,0.0006693677993354689,6.0,0.00026000147859439203
AC,c_a,LR,Logistic Regression,uncalibrated,4.864,1.193784,0.9997418381429602,0.0006511306550810481,6.0,0.00025146694106232317
AC,c_a,LR,Logistic Regression,uncalibrated,4.865,1.19394,0.9997711738118389,0.0006336236959194795,6.0,0.00024340866049695894
