transition,folder,tag,model,calibration,param,k4,chi,chi_err,chi_B,variance,variance_err,variance_B,ess_frac
AC,c_a,DT,Decision Tree,uncalibrated,4.883,1.196801,-0.0008957682618704363,0.004564354125070073,6.0,-0.000865989398440421,0.004529485665655948,6.0,0.00015137656886594547
AC,c_a,DT,Decision Tree,uncalibrated,4.884,1.196968,-0.0009566179431973118,0.00445393738163794,6.0,-0.0009281701029517642,0.004420877938435757,6.0,0.0001481576167274749
AC,c_a,DT,Decision Tree,uncalibrated,4.885,1.1971349999999998,-0.0010119747853747688,0.004345622763007678,6.0,-0.0009848167314284728,0.004314286011764057,6.0,0.00014508128990073474
AC,c_a,DT,Decision Tree,uncalibrated,4.886,1.1973019999999999,-0.0010621217170993795,0.004239379981324259,6.0,-0.0010362117569658502,0.004209683467270404,6.0,0.00014213944895630443
AC,c_a,DT,Decision Tree,uncalibrated,4.887,1.197469,-0.0011073306398182864,0.0041351795240968,6.0,-0.0010826268576231324,0.004107044465146543,6.0,0.00013932451004151905
AC,c_a,DT,Decision Tree,uncalibrated,4.888,1.197636,-0.0011478628499992807,0.004032992648089256,6.0,-0.0011243233106690287,0.004006343754718315,6.0,0.00013662940076629096
AC,c_a,DT,Decision Tree,uncalibrated,4.889,1.197803,-0.0011839694261751405,0.003932791359507843,6.0,-0.001161552354421631,0.003907556669210155,6.0,0.00013404752007777068
AC,c_a,DT,Decision Tree,uncalibrated,4.89,1.19797,-0.0012158915860081537,0.0038345483834915347,6.0,-0.001194555522626409,0.003810659107974246,6.0,0.0001315727017201525
AC,c_a,DT,Decision Tree,uncalibrated,4.891,1.198137,-0.0012438610178354507,0.0037382371254890334,6.0,-0.0012235649555697638,0.0037156275090052394,6.0,0.00012919918092107915
AC,c_a,DT,Decision Tree,uncalibrated,4.892,1.198304,-0.0012681001905611331,0.0036438316267662888,6.0,-0.0012488036915635128,0.0036224388141955777,6.0,0.00012692156398567828
AC,c_a,DT,Decision Tree,uncalibrated,4.893,1.1984709999999998,-0.0012888226452301014,0.003551306515957417,6.0,-0.0012704859419327228,0.0035310704294313658,6.0,0.00012473480051406748
AC,c_a,DT,Decision Tree,uncalibrated,4.894,1.198638,-0.0013062332710866806,0.0034606369582621003,6.0,-0.0012888173521319515,0.0034415001812972764,6.0,0.0001226341579888442
AC,c_a,DT,Decision Tree,uncalibrated,4.895,1.198805,-0.0013205285685393975,0.0033717986036591145,6.0,-0.0013039952512532236,0.003353706271905267,6.0,0.00012061519850617588
AC,c_a,DT,Decision Tree,uncalibrated,4.896,1.198972,-0.0013318969010498918,0.003284767535249956,6.0,-0.0013162088918040604,0.003267667233088672,6.0,0.0001186737574478816
AC,c_a,DT,Decision Tree,uncalibrated,4.897,1.199139,-0.0013405187376426776,0.0031995202186483607,6.0,-0.001325639681327465,0.0031833618809887286,6.0,0.00011680592391322649
AC,c_a,DT,Decision Tree,uncalibrated,4.898,1.199306,-0.001346566887453168,0.003116033453151104,6.0,-0.0013324614071698968,0.0031007692718657263,6.0,0.00011500802274769143
AC,c_a,DT,Decision Tree,uncalibrated,4.899,1.199473,-0.0013502067274806856,0.003034284325268502,6.0,-0.0013368404554638755,0.0030198686597970874,6.0,0.00011327659802273293
AC,c_a,DT,Decision Tree,uncalibrated,4.9,1.19964,-0.001351596424496537,0.00295425016505289,6.0,-0.0013389360251852365,0.0029406394567730934,6.0,0.00011160839783525014
AC,c_a,DT,Decision Tree,uncalibrated,4.901,1.199805,-0.0013510413749347919,0.0028769323626658227,6.0,-0.0013390459276953846,0.0028640754468803632,6.0,0.00011001039108949201
AC,c_a,DT,Decision Tree,uncalibrated,4.902,1.19997,-0.0013485708082567058,0.0028012415215304897,6.0,-0.0013372098903759455,0.0027890997483536783,6.0,0.00010846891811833095
AC,c_a,DT,Decision Tree,uncalibrated,4.903,1.200135,-0.001344317852660406,0.0027271563350311067,6.0,-0.0013335620606286982,0.002715692830692762,6.0,0.00010698132195349244
AC,c_a,DT,Decision Tree,uncalibrated,4.904,1.2003,-0.0013384095720040117,0.00265465559390094,6.0,-0.001328230521315624,0.002643835190872718,6.0,0.00010554509487822688
AC,c_a,DT,Decision Tree,uncalibrated,4.905,1.2004650000000001,-0.001330967154466844,0.0025837181609752844,6.0,-0.0013213374753092335,0.002573507330490507,6.0,0.00010415786868809131
AC,c_a,DT,Decision Tree,uncalibrated,4.906,1.2006299999999999,-0.0013221060982823846,0.002514322949150369,6.0,-0.0013129994276089663,0.0025046897359829166,6.0,0.00010281740567616086
AC,c_a,DT,Decision Tree,uncalibrated,4.907,1.200795,-0.0013119363946869343,0.002446448902485413,6.0,-0.0013033273651243777,0.0024373628618743408,6.0,0.00010152159028225475
AC,c_a,DT,Decision Tree,uncalibrated,4.908,1.20096,-0.001300562708129192,0.0023800749803320575,6.0,-0.0012924269341305457,0.0023715071169562855,6.0,0.00010026842135139415
AC,c_a,DT,Decision Tree,uncalibrated,4.909,1.201125,-0.0012880845537702554,0.0023151801443585004,6.0,-0.0012803986153887377,0.0023071028532804204,6.0,9.905600495161119e-05
AC,c_a,DT,Decision Tree,uncalibrated,4.91,1.20129,-0.001274596472254343,0.0022517433483062025,6.0,-0.0012673378968789022,0.0022441303578149933,6.0,9.788254770583787e-05
AC,c_a,DT,Decision Tree,uncalibrated,4.911,1.201455,-0.0012601882017467324,0.0021897435303438757,6.0,-0.0012533354441092714,0.0021825698466386547,6.0,9.674635059659704e-05
AC,c_a,DT,Decision Tree,uncalibrated,4.912,1.20162,-0.0012449448471458077,0.002129159607800152,6.0,-0.0012384772678815659,0.002122401461461121,6.0,9.564580320590387e-05
AC,c_a,DT,Decision Tree,uncalibrated,4.913,1.201785,-0.0012289470464482435,0.002069970474146609,6.0,-0.0012228448894640214,0.0020636052683479698,6.0,9.457937835609159e-05
AC,c_a,DT,Decision Tree,uncalibrated,4.914,1.20195,-0.0012122711341616636,0.002012154998013595,6.0,-0.0012065155030424228,0.0020061612584370164,6.0,9.354562712025999e-05
AC,c_a,DT,Decision Tree,uncalibrated,4.915,1.202115,-0.0011949893016966419,0.0019556920240668264,6.0,-0.0011895621353583867,0.001950049350477707,6.0,9.254317417374213e-05
AC,c_a,DT,Decision Tree,uncalibrated,4.916,1.20228,-0.0011771697546703172,0.0019005603755863835,6.0,-0.001172053802446245,0.0018952493950376585,6.0,9.157071346045579e-05
AC,c_a,DT,Decision Tree,uncalibrated,4.917,1.202445,-0.001158876867011895,0.0018467388585372885,6.0,-0.0011540556633399075,0.0018417411801676773,6.0,9.062700415018994e-05
AC,c_a,DT,Decision Tree,uncalibrated,4.918,1.2026100000000002,-0.0011401713318373572,0.0017942062670001945,6.0,-0.0011356291706990556,0.0017895044383947917,6.0,8.971086686491621e-05
AC,c_a,DT,Decision Tree,uncalibrated,4.919,1.202775,-0.0011211103089794683,0.0017429413897806592,6.0,-0.00111683221822471,0.0017385188548627222,6.0,8.882118015403962e-05
AC,c_a,DT,Decision Tree,uncalibrated,4.92,1.2029400000000001,-0.001101747569127173,0.0016929230180299094,6.0,-0.0010977192848032708,0.0016887640764531508,6.0,8.79568772001331e-05
AC,c_a,DT,Decision Tree,uncalibrated,4.921,1.203105,-0.0010821336345270376,0.0016441299537730278,6.0,-0.0010783415753178134,0.001640219721783636,6.0,8.711694273827285e-05
AC,c_a,DT,Decision Tree,uncalibrated,4.922,1.20327,-0.001062315916165216,0.001596541019151674,6.0,-0.0010587471580327246,0.0015928653918895039,6.0,8.630041017338768e-05
AC,c_a,DT,Decision Tree,uncalibrated,4.923,1.203435,-0.0010423388474176325,0.0015501350662936884,6.0,-0.001038981098527643,0.0015466806815015958,6.0,8.550635888135777e-05
AC,c_a,DT,Decision Tree,uncalibrated,4.924,1.2036000000000002,-0.0010222440141124986,0.0015048909876665879,6.0,-0.0010190855901143587,0.0015016451907767145,6.0,8.473391168069699e-05
AC,c_a,DT,Decision Tree,uncalibrated,4.925,1.203765,-0.0010020702809971388,0.0014607877268099914,6.0,-0.0009991000807189252,0.0014577385373753466,6.0,8.398223246271867e-05
AC,c_a,DT,Decision Tree,uncalibrated,4.926,1.2039300000000002,-0.0009818539145726776,0.0014178042893459458,6.0,-0.0009790613961837744,0.0014149403687852612,6.0,8.325052396900877e-05
AC,c_a,DT,Decision Tree,uncalibrated,4.927,1.204095,-0.0009616287023164395,0.0013759197541597231,6.0,-0.0009590038600016761,0.0013732303747832192,6.0,8.253802570595177e-05
AC,c_a,DT,Decision Tree,uncalibrated,4.928,1.20426,-0.0009414260682503121,0.0013351132846742104,6.0,-0.0009389594094325049,0.0013325882999574946,6.0,8.184401198677625e-05
AC,c_a,DT,Decision Tree,uncalibrated,4.929,1.204425,-0.0009212751849110307,0.0012953641401414568,6.0,-0.0009189577080521518,0.0012929939562144747,6.0,8.11677900923973e-05
AC,c_a,DT,Decision Tree,uncalibrated,4.93,1.20459,-0.0009012030817035375,0.001256651686866131,6.0,-0.0008990262547088346,0.001254427235183869,6.0,8.050869854292314e-05
AC,c_a,RF,Random Forest,uncalibrated,4.67,1.16367,0.018273566588726337,0.05879467055214662,100.0,3.8309638301660715e-06,2.3996635960350613e-05,100.0,8.344877164524838e-05
AC,c_a,RF,Random Forest,uncalibrated,4.671,1.1638186666666668,0.020396391874680696,0.058398998830727085,100.0,4.060716801865082e-06,2.4958279246500598e-05,100.0,8.439826767777777e-05
AC,c_a,RF,Random Forest,uncalibrated,4.672,1.1639673333333334,0.022534693529356505,0.05800055004279344,100.0,4.305676112072284e-06,2.5962517490123598e-05,100.0,8.536969289630483e-05
AC,c_a,RF,Random Forest,uncalibrated,4.673,1.164116,0.024686440161063826,0.05759855864378681,100.0,4.5669457726991874e-06,2.7011467605308965e-05,100.0,8.636385881999471e-05
AC,c_a,RF,Random Forest,uncalibrated,4.674,1.1642646666666667,0.02684943538456097,0.05719211693698831,100.0,4.845721015171621e-06,2.8107372018220693e-05,100.0,8.73816224895784e-05
AC,c_a,RF,Random Forest,uncalibrated,4.675,1.1644133333333333,0.02902131226876553,0.05678016445610249,100.0,5.1432970846878386e-06,2.925260772261674e-05,100.0,8.842388989555044e-05
AC,c_a,RF,Random Forest,uncalibrated,4.676,1.164562,0.03119952853811639,0.0563614779081612,100.0,5.461079016775877e-06,3.044969611949574e-05,100.0,8.949161972145035e-05
AC,c_a,RF,Random Forest,uncalibrated,4.677,1.1647106666666667,0.03338136277031919,0.05593466197176619,100.0,5.800592521222996e-06,3.1701313722000506e-05,100.0,9.058582743583647e-05
AC,c_a,RF,Random Forest,uncalibrated,4.678,1.1648593333333332,0.03556391187448307,0.055498141289852795,100.0,6.163496116497481e-06,3.3010303816929335e-05,100.0,9.170758977082096e-05
AC,c_a,RF,Random Forest,uncalibrated,4.679,1.165008,0.0377440901782372,0.05505015404209972,100.0,6.551594678642171e-06,3.437968918574871e-05,100.0,9.285804962957498e-05
AC,c_a,RF,Random Forest,uncalibrated,4.68,1.1651566666666666,0.03991863049981848,0.05458874752876751,100.0,6.9668545929529635e-06,3.58126860014391e-05,100.0,9.403842147055465e-05
AC,c_a,RF,Random Forest,uncalibrated,4.681,1.1653053333333332,0.04208408762984563,0.05411177624386926,100.0,7.411420725127426e-06,3.731271903299152e-05,100.0,9.524999722231415e-05
AC,c_a,RF,Random Forest,uncalibrated,4.682,1.165454,0.04423684469626987,0.05361690295933113,100.0,7.887635461660188e-06,3.8883438307198784e-05,100.0,9.649415278955912e-05
AC,c_a,RF,Random Forest,uncalibrated,4.683,1.1656026666666666,0.04637312293230708,0.05310160338084367,100.0,8.398060108133579e-06,4.05287373982053e-05,100.0,9.777235521907038e-05
AC,c_a,RF,Random Forest,uncalibrated,4.684,1.1657513333333334,0.04848899540780953,0.05256317496749642,100.0,8.945498979611634e-06,4.2252773539425535e-05,100.0,9.908617060323098e-05
AC,c_a,RF,Random Forest,uncalibrated,4.685,1.1659,0.05058040531615669,0.0519987505273185,100.0,9.533026570920186e-06,4.405998978048248e-05,100.0,0.00010043727280913993
AC,c_a,RF,Random Forest,uncalibrated,4.686,1.1660486666666665,0.052643189426081996,0.0514053172049922,100.0,1.0164018257892742e-05,4.595513944480325e-05,100.0,0.00010182745313344373
AC,c_a,RF,Random Forest,uncalibrated,4.687,1.1661973333333333,0.054673107305387145,0.05077974146110302,100.0,1.0842185055322271e-05,4.794331318180869e-05,100.0,0.00010325863099662726
AC,c_a,RF,Random Forest,uncalibrated,4.688,1.1663459999999999,0.056665876895118907,0.05011880059825391,100.0,1.1571613045920087e-05,5.002996895279054e-05,100.0,0.00010473286580649548
AC,c_a,RF,Random Forest,uncalibrated,4.689,1.1664946666666667,0.05883578225079225,0.049442448359162346,55.0,1.235680819970024e-05,5.222096534251239e-05,100.0,0.00010625237013902548
AC,c_a,RF,Random Forest,uncalibrated,4.69,1.1666433333333333,0.06075412479480461,0.04872690616515101,55.0,1.3202747428251622e-05,5.4522598650735894e-05,100.0,0.00010781952440591674
AC,c_a,RF,Random Forest,uncalibrated,4.691,1.1667919999999998,0.06262428610850934,0.04796783124770854,55.0,1.411493686760456e-05,5.6941644291420395e-05,100.0,0.00010943689320315829
AC,c_a,RF,Random Forest,uncalibrated,4.692,1.1669406666666666,0.0644423009474352,0.04716210950703969,55.0,1.5099478561746274e-05,5.948540311373263e-05,100.0,0.00011110724356349707
AC,c_a,RF,Random Forest,uncalibrated,4.693,1.1670893333333332,0.06620442360561218,0.046306778717933934,55.0,1.616314693254465e-05,6.216175336133018e-05,100.0,0.00011283356536946829
AC,c_a,RF,Random Forest,uncalibrated,4.694,1.1672379999999998,0.06790720385395102,0.04539909954534404,55.0,1.731347667854336e-05,6.497920910723264e-05,100.0,0.00011461909422284111
AC,c_a,RF,Random Forest,uncalibrated,4.695,1.1673866666666666,0.06954756910958755,0.044436632358390175,55.0,1.85588640538688e-05,6.794698614436538e-05,100.0,0.00011646733711224581
AC,c_a,RF,Random Forest,uncalibrated,4.696,1.1675353333333331,0.07112291168311223,0.0434173185932806,55.0,1.9908683851066635e-05,7.107507648101762e-05,100.0,0.00011838210127475814
AC,c_a,RF,Random Forest,uncalibrated,4.697,1.167684,0.07263117951370783,0.04233956499566047,55.0,2.1373424861909387e-05,7.43743327903887e-05,100.0,0.0001203675267107825
AC,c_a,RF,Random Forest,uncalibrated,4.698,1.1678326666666665,0.07407096835092,0.041202328650850814,55.0,2.2964847135315576e-05,7.785656439961813e-05,100.0,0.00012242812288621702
AC,c_a,RF,Random Forest,uncalibrated,4.699,1.167981333333333,0.07544161290494909,0.040005200318876756,55.0,2.469616501324265e-05,8.153464668310593e-05,100.0,0.00012456881024467596
AC,c_a,RF,Random Forest,uncalibrated,4.7,1.16813,0.07674327410119834,0.03874848327160958,55.0,2.6582260729364677e-05,8.542264605387358e-05,100.0,0.00012679496725714488
AC,c_a,RF,Random Forest,uncalibrated,4.701,1.1682819999999998,0.07797475004711998,0.03741456539077058,55.0,2.8703735690607568e-05,8.962729571557892e-05,100.0,0.0001292172037597969
AC,c_a,RF,Random Forest,uncalibrated,4.702,1.168434,0.07914094381813443,0.03602253439214927,55.0,3.102607909035251e-05,9.408530689055047e-05,100.0,0.00013174330426974875
AC,c_a,RF,Random Forest,uncalibrated,4.703,1.168586,0.0803164826501035,0.03457652807620934,39.0,3.357252162470854e-05,9.88166051862021e-05,100.0,0.0001343809123327623
AC,c_a,RF,Random Forest,uncalibrated,4.704,1.1687379999999998,0.08137068169537655,0.033084763805783624,39.0,3.6369561084805886e-05,0.00010384321415783916,100.0,0.00013713846399900822
AC,c_a,RF,Random Forest,uncalibrated,4.705,1.16889,0.08237248121086767,0.03154552817634791,39.0,3.944750646153623e-05,0.00010918954086200815,100.0,0.0001400252902684325
AC,c_a,RF,Random Forest,uncalibrated,4.706,1.169042,0.08332839639089307,0.029964492913182494,39.0,4.2841125827142805e-05,0.00011488270765889995,100.0,0.00014305173518405043
AC,c_a,RF,Random Forest,uncalibrated,4.707,1.1691939999999998,0.08424607419046787,0.02834829263080353,39.0,4.659041989062921e-05,0.00012095293826743773,100.0,0.00014622929232186138
AC,c_a,RF,Random Forest,uncalibrated,4.708,1.169346,0.08513425458615936,0.026704499787164385,39.0,5.0741548064333914e-05,0.0001274340073585089,100.0,0.00014957076297127372
AC,c_a,RF,Random Forest,uncalibrated,4.709,1.169498,0.08586528310998083,0.025048423942042507,29.0,5.534793997011013e-05,0.00013436376437696434,100.0,0.00015309043996605769
AC,c_a,RF,Random Forest,uncalibrated,4.71,1.1696499999999999,0.08673297858033922,0.023399371397004768,29.0,6.0471632819891064e-05,0.00014178474377748456,100.0,0.0001568043219416903
AC,c_a,RF,Random Forest,uncalibrated,4.711,1.169802,0.08760402530031033,0.021751979977850923,29.0,6.61848843471448e-05,0.00014974487537989611,100.0,0.00016073036379798006
AC,c_a,RF,Random Forest,uncalibrated,4.712,1.169954,0.08849061339325599,0.020117210315728436,29.0,7.257212232637499e-05,0.00015829830999002995,100.0,0.00016488877038366989
AC,c_a,RF,Random Forest,uncalibrated,4.713,1.170106,0.08940555570378599,0.018506936943699516,29.0,7.973230565205781e-05,0.00016750637662338706,100.0,0.00016930234195257585
AC,c_a,RF,Random Forest,uncalibrated,4.714,1.170258,0.09036217571987006,0.01693409526731234,29.0,8.778178898537266e-05,0.00017743868835554775,100.0,0.00017399688184572157
AC,c_a,RF,Random Forest,uncalibrated,4.715,1.17041,0.09166354351940786,0.015441112875105831,16.0,9.685780372368892e-05,0.0001881744136359684,100.0,0.0001790016792318094
AC,c_a,RF,Random Forest,uncalibrated,4.716,1.170562,0.09277683886873064,0.014009760556606358,16.0,0.00010681435986829071,0.00019981126475443044,97.0,0.0001843500827162729
AC,c_a,RF,Random Forest,uncalibrated,4.717,1.170714,0.0939721814728675,0.012655981107952756,16.0,0.00011843323886562843,0.00021245419747843846,97.0,0.00019008018437594962
AC,c_a,RF,Random Forest,uncalibrated,4.718,1.170866,0.09526355348554122,0.01139827874823259,16.0,0.00013166202318381666,0.0002262156399828883,97.0,0.00019623563850860822
AC,c_a,RF,Random Forest,uncalibrated,4.719,1.1710180000000001,0.09666498458580935,0.010258075721437908,16.0,0.00014677462164543713,0.00024123040355254364,97.0,0.00020286664538948107
AC,c_a,RF,Random Forest,uncalibrated,4.72,1.17117,0.09734654759381853,0.009375360912307742,86.0,0.0001640986888690008,0.00025765215314727495,97.0,0.00021003113797567964
AC,c_a,RF,Random Forest,uncalibrated,4.721,1.1713200000000001,0.09886121596398548,0.008736063662417663,89.0,0.00018372368753437785,0.00027540825508634564,97.0,0.00021765008387230304
AC,c_a,RF,Random Forest,uncalibrated,4.722,1.1714700000000002,0.1006795598705675,0.0083472458585499,89.0,0.00020669766208797883,0.0002948938053194063,73.0,0.00022592779898294828
AC,c_a,RF,Random Forest,uncalibrated,4.723,1.17162,0.10252412716001008,0.008207811439702546,83.0,0.00023283981287806286,0.0003163860774016227,73.0,0.00023495153889872402
AC,c_a,RF,Random Forest,uncalibrated,4.724,1.1717700000000002,0.10466574314798503,0.008283593023045807,83.0,0.0002631583292678982,0.0003400763211045041,73.0,0.0002448233606830385
AC,c_a,RF,Random Forest,uncalibrated,4.725,1.17192,0.10699417107646056,0.008512635206068736,83.0,0.00029843581342563924,0.0003662345486055978,73.0,0.00025566312937637815
AC,c_a,RF,Random Forest,uncalibrated,4.726,1.17207,0.10951940406671254,0.008851790358348814,83.0,0.00033487760243707974,0.0003951864693238167,74.0,0.0002676122316967537
AC,c_a,RF,Random Forest,uncalibrated,4.727,1.17222,0.11225027934476828,0.009260146975585148,83.0,0.00038301832041086293,0.00042742258084792846,74.0,0.00028083818532370717
AC,c_a,RF,Random Forest,uncalibrated,4.728,1.17237,0.11519422819855091,0.009702906684120879,83.0,0.0004395770362521349,0.0004631133124933142,74.0,0.0002955403880103421
AC,c_a,RF,Random Forest,uncalibrated,4.729,1.17252,0.11835699863891133,0.010152427325800049,83.0,0.0005061890645045199,0.0005026207016835054,74.0,0.00031195732478434533
AC,c_a,RF,Random Forest,uncalibrated,4.73,1.17267,0.12174235678531566,0.010587708850014612,83.0,0.0005848106704348458,0.0005463152141796867,74.0,0.00033037565006073955
AC,c_a,RF,Random Forest,uncalibrated,4.731,1.172823,0.12543068533101004,0.011000755486523413,83.0,0.0006798889656032021,0.0005956265361130933,74.0,0.00035165085371380365
AC,c_a,RF,Random Forest,uncalibrated,4.732,1.172976,0.12935294913355924,0.011371581012113646,83.0,0.0007928683923689379,0.0006500633086025789,74.0,0.00037581691595679344
AC,c_a,RF,Random Forest,uncalibrated,4.733,1.1731289999999999,0.13350485855496225,0.011692620411477084,83.0,0.0009272536129815052,0.0007099473597377352,74.0,0.0004034219692603721
AC,c_a,RF,Random Forest,uncalibrated,4.734,1.173282,0.13787862432938247,0.011959443791665353,83.0,0.0010871755108133865,0.0007755197582910976,74.0,0.00043514209726528737
AC,c_a,RF,Random Forest,uncalibrated,4.735,1.173435,0.1424626852710943,0.012170224423884188,83.0,0.00127746630422561,0.0008469013134395238,74.0,0.00047181629102988445
AC,c_a,RF,Random Forest,uncalibrated,4.736,1.1735879999999999,0.1472415008509644,0.012325324764278878,83.0,0.001503728176109289,0.0009240465284920794,74.0,0.0005144922384397721
AC,c_a,RF,Random Forest,uncalibrated,4.737,1.173741,0.15219542840035308,0.01242694270769997,83.0,0.001772388311929973,0.0010066925524585258,74.0,0.0005644866627967719
AC,c_a,RF,Random Forest,uncalibrated,4.738,1.173894,0.15730070461117157,0.012478770733595913,83.0,0.002090731618646913,0.0010943059855481596,74.0,0.0006234653070401647
AC,c_a,RF,Random Forest,uncalibrated,4.739,1.1740469999999998,0.16283068243884796,0.012599988797484427,35.0,0.0024645494763082957,0.001186692424758077,76.0,0.000693549584002521
AC,c_a,RF,Random Forest,uncalibrated,4.74,1.1742,0.16813190710349857,0.012696124673322477,35.0,0.002905668046713985,0.0012839702326141044,76.0,0.0007774596018777305
AC,c_a,RF,Random Forest,uncalibrated,4.741,1.1743549999999998,0.17356757613914475,0.012767555201455798,35.0,0.00343075914779351,0.001384870696027096,76.0,0.0008801955825334139
AC,c_a,RF,Random Forest,uncalibrated,4.742,1.17451,0.1790208819792405,0.012815069002071442,35.0,0.0040450024829863625,0.001486054377117875,76.0,0.0010054711246032212
AC,c_a,RF,Random Forest,uncalibrated,4.743,1.174665,0.18445011185007212,0.012839449719125155,35.0,0.004759526617469696,0.001585168243853339,76.0,0.001159525720367244
AC,c_a,RF,Random Forest,uncalibrated,4.744,1.17482,0.190224574540361,0.012903123776481586,16.0,0.005590779796870375,0.0016802228282854603,25.0,0.0013506100757524656
AC,c_a,RF,Random Forest,uncalibrated,4.745,1.1749749999999999,0.19548707340675883,0.01297025060164075,16.0,0.00653872749462925,0.0017684133673727099,25.0,0.0015897070507698914
AC,c_a,RF,Random Forest,uncalibrated,4.746,1.17513,0.2005929348127689,0.012996007346500357,16.0,0.007619604736078393,0.0018457970453907826,25.0,0.0018915291127492647
AC,c_a,RF,Random Forest,uncalibrated,4.747,1.175285,0.20550007835169704,0.012973768637150399,16.0,0.008842728872525395,0.0019093045957674683,25.0,0.002275901077935863
AC,c_a,RF,Random Forest,uncalibrated,4.748,1.17544,0.21016911752758746,0.012896792609832012,16.0,0.010215965201069294,0.001956165375805594,25.0,0.002769678079472041
AC,c_a,RF,Random Forest,uncalibrated,4.749,1.175595,0.2145640579467705,0.012758974400146825,16.0,0.011745378704665868,0.0019841408637433352,25.0,0.003409402713798438
AC,c_a,RF,Random Forest,uncalibrated,4.75,1.17575,0.21865274555821979,0.012555584389313337,16.0,0.013423562148591181,0.0019920835487184326,81.0,0.004244973240747661
AC,c_a,RF,Random Forest,uncalibrated,4.751,1.175904,0.2223789002167126,0.012285563146606492,16.0,0.015261551704628222,0.0019826132762871423,81.0,0.005336710335469649
AC,c_a,RF,Random Forest,uncalibrated,4.752,1.176058,0.22575180937540218,0.011947807871877774,16.0,0.017258767115724,0.0019542725483340352,81.0,0.006780877477035919
AC,c_a,RF,Random Forest,uncalibrated,4.753,1.176212,0.2283653863962721,0.011563690993757175,9.0,0.01941031381281178,0.0019088998705136045,54.0,0.008702510750618668
AC,c_a,RF,Random Forest,uncalibrated,4.754,1.176366,0.2310092529015329,0.011154856570530584,9.0,0.021712177987834428,0.001856414325608369,54.0,0.011271520164585252
AC,c_a,RF,Random Forest,uncalibrated,4.755,1.17652,0.2332485583654141,0.010683547639451601,9.0,0.024134036249904338,0.001802041242524104,7.0,0.014717110165289557
AC,c_a,RF,Random Forest,uncalibrated,4.756,1.176674,0.23507031424287303,0.010158153268980149,9.0,0.026710265046082718,0.0017636422524963697,7.0,0.019344967142865765
AC,c_a,RF,Random Forest,uncalibrated,4.757,1.176828,0.23692309669528738,0.009695211526202828,25.0,0.029408632049292997,0.001724435521927464,7.0,0.025556090061358894
AC,c_a,RF,Random Forest,uncalibrated,4.758,1.176982,0.23782943041462734,0.00920625266991797,25.0,0.032215116996934745,0.0016872173874114132,7.0,0.033864516244485346
AC,c_a,RF,Random Forest,uncalibrated,4.759,1.177136,0.2382918033417166,0.008695849984606893,25.0,0.035113640681776664,0.0016538225586886467,7.0,0.044908830856231124
AC,c_a,RF,Random Forest,uncalibrated,4.76,1.17729,0.23830400227099868,0.00817327703299273,25.0,0.038086115970326906,0.001624939583384461,7.0,0.05944958630405114
AC,c_a,RF,Random Forest,uncalibrated,4.761,1.177448,0.23784456607338136,0.007635562942439949,25.0,0.04119837215486631,0.00159954443269264,7.0,0.07888890256776035
AC,c_a,RF,Random Forest,uncalibrated,4.762,1.177606,0.23689704677894105,0.007103555229363809,25.0,0.04434361838037579,0.0015768157365669015,7.0,0.10386790101355786
AC,c_a,RF,Random Forest,uncalibrated,4.763,1.177764,0.2354592508758678,0.006585695214219241,25.0,0.04749598934869118,0.0015545178447499228,7.0,0.13527796217247937
AC,c_a,RF,Random Forest,uncalibrated,4.764,1.1779220000000001,0.23353124508447615,0.006089474715521282,25.0,0.05062790298148289,0.0015300748196573118,7.0,0.17379794350683814
AC,c_a,RF,Random Forest,uncalibrated,4.765,1.17808,0.23111575826520123,0.005621368522571552,25.0,0.053710344475587764,0.001500902088042789,7.0,0.21974829295341783
AC,c_a,RF,Random Forest,uncalibrated,4.766,1.1782380000000001,0.22814164411484214,0.005253600287656877,6.0,0.05671322587388259,0.0014646527615359342,7.0,0.2729815810547358
AC,c_a,RF,Random Forest,uncalibrated,4.767,1.1783960000000002,0.22477532910516798,0.00491593746458825,6.0,0.05963085754419149,0.0014226531467572082,5.0,0.3328440378130527
AC,c_a,RF,Random Forest,uncalibrated,4.768,1.178554,0.22094810892466174,0.004597709204269839,6.0,0.06238280045573563,0.0013750648390280223,5.0,0.3982182733217403
AC,c_a,RF,Random Forest,uncalibrated,4.769,1.1787120000000002,0.21667733829336863,0.004300385390073454,6.0,0.06496304296634689,0.0013162359902139386,5.0,0.4676268106118885
AC,c_a,RF,Random Forest,uncalibrated,4.77,1.17887,0.21212255350412076,0.004093544121506404,5.0,0.06734223314601494,0.001246307667798067,5.0,0.5393577605446005
AC,c_a,RF,Random Forest,uncalibrated,4.771,1.1790250000000002,0.20714159312591035,0.004024347665331166,5.0,0.06939390745180898,0.0011775806092894873,3.0,0.6102214962437416
AC,c_a,RF,Random Forest,uncalibrated,4.772,1.1791800000000001,0.20180578897455748,0.003977121848181747,5.0,0.07126088929477042,0.0011469571542781143,3.0,0.6797843120989653
AC,c_a,RF,Random Forest,uncalibrated,4.773,1.179335,0.19614494182041486,0.0039496801565157835,5.0,0.07286507037951132,0.00110123725326535,3.0,0.746288815471181
AC,c_a,RF,Random Forest,uncalibrated,4.774,1.1794900000000001,0.19019172277373814,0.003938783265259165,5.0,0.07418865713273784,0.0010401337913192258,3.0,0.8080263069354313
