stride,feature_set,n_features,model,K0,mean,mean_err
250,add_5,21,Spectral,4.86,0.4896755162241888,0.05877539482351405
250,add_5,21,Spectral,4.87,0.444444444444449,0.03308057417121225
250,add_5,21,Spectral,4.88,0.504225352112676,0.03374408042453781
250,add_5,21,Spectral,4.9,0.5576923076923077,0.046703296703296704
250,add_5,21,Spectral,4.93,0.5277777777777768,0.042228719448116174
100,add_5,21,Spectral,4.67,0.0,0.0
100,add_5,21,Spectral,4.7,0.0023529411764706245,0.0023529411764705876
100,add_5,21,Spectral,4.72,0.025089605734767026,0.008173300538345075
100,add_5,21,Spectral,4.73,0.03577817531305845,0.008623597059268262
100,add_5,21,Spectral,4.74,0.041666666666666664,0.009933992677987826
100,add_5,21,Spectral,4.75,0.07165109034267912,0.013844539590834247
100,add_5,21,Spectral,4.76,0.09692307692307725,0.014239429104528016
100,add_5,21,Spectral,4.77,0.14102564102564316,0.015362573009433934
100,add_5,21,Spectral,4.78,0.1470588235294125,0.020835313669392903
100,add_5,21,Spectral,4.79,0.22043010752688166,0.026982338575113892
100,add_5,21,Spectral,4.81,0.32266325224071646,0.024280566076586033
100,add_5,21,Spectral,4.82,0.3242506811989101,0.02997275204359673
100,add_5,21,Spectral,4.83,0.3815789473684211,0.022449971740473175
100,add_5,21,Spectral,4.84,0.4678362573099415,0.025152997856849768
100,add_5,21,Spectral,4.85,0.4909560723514212,0.03359173126614989
100,add_5,21,Spectral,4.86,0.52,0.04235294117647059
100,add_5,21,Spectral,4.87,0.5494505494505495,0.022490961806606334
100,add_5,21,Spectral,4.88,0.5982142857142857,0.0267857142857143
100,add_5,21,Spectral,4.9,0.6751662971175166,0.022801511974726255
100,add_5,21,Spectral,4.93,0.6952169076751853,0.022101463004240204
250,add_5,21,Birch,4.67,0.007017543859649286,0.0049356878465294796
250,add_5,21,Birch,4.7,0.025252525252525252,0.019819613000352107
250,add_5,21,Birch,4.72,0.06696428571428571,0.022321428571428575
250,add_5,21,Birch,4.73,0.05429864253393665,0.018380177386054214
250,add_5,21,Birch,4.74,0.09047619047619047,0.023809523809523815
250,add_5,21,Birch,4.75,0.10196078431372546,0.03209942263479393
250,add_5,21,Birch,4.76,0.09737827715355805,0.04170610009610503
250,add_5,21,Birch,4.77,0.13297872340425532,0.02290842471314117
250,add_5,21,Birch,4.78,0.1553030303030303,0.024946855818786914
250,add_5,21,Birch,4.79,0.21959459459459463,0.03716216216216216
250,add_5,21,Birch,4.81,0.17299578059071946,0.024658773012947163
250,add_5,21,Birch,4.82,0.2070707070707098,0.02872442891398904
250,add_5,21,Birch,4.83,0.25108225108224685,0.029653222302403907
250,add_5,21,Birch,4.84,0.2982456140350877,0.054780684196477185
250,add_5,21,Birch,4.85,0.24786324786324573,0.02881195993432655
250,add_5,21,Birch,4.86,0.23893805309734514,0.04541240211899897
250,add_5,21,Birch,4.87,0.24624624624624625,0.039384015160972986
250,add_5,21,Birch,4.88,0.29829545454545453,0.03168964645501619
250,add_5,21,Birch,4.9,0.3324175824175824,0.030878599450709455
250,add_5,21,Birch,4.93,0.3111111111111111,0.04010445894019946
100,add_5,21,Birch,4.67,0.3237791932059448,0.02146894736322365
100,add_5,21,Birch,4.7,0.24158415841584158,0.027934130652803733
100,add_5,21,Birch,4.72,0.28825622775800713,0.03202846975088969
100,add_5,21,Birch,4.73,0.2891156462585034,0.023646999563054664
100,add_5,21,Birch,4.74,0.29383116883116883,0.03129652324874733
100,add_5,21,Birch,4.75,0.3302180685358255,0.028037383177570097
100,add_5,21,Birch,4.76,0.34627329192546336,0.020705227702836337
100,add_5,21,Birch,4.77,0.34054834054834054,0.028968051803585474
100,add_5,21,Birch,4.78,0.35142857142857276,0.021790592740281084
100,add_5,21,Birch,4.79,0.3293010752688172,0.02757833942027312
100,add_5,21,Birch,4.81,0.31297709923664135,0.02453855155468946
100,add_5,21,Birch,4.82,0.3255494505494502,0.03333698104261431
100,add_5,21,Birch,4.83,0.34600262123197906,0.020486455373863437
100,add_5,21,Birch,4.84,0.337995337995338,0.030902269425554452
100,add_5,21,Birch,4.85,0.2984496124031005,0.021347172663899624
100,add_5,21,Birch,4.86,0.3141176470588236,0.03882352941176473
100,add_5,21,Birch,4.87,0.3169811320754659,0.02015147127324061
100,add_5,21,Birch,4.88,0.3158482142857143,0.0234375
100,add_5,21,Birch,4.9,0.31222222222222223,0.02221031426983252
100,add_5,21,Birch,4.93,0.30777656078860954,0.031600594877306994
250,add_12,21,KMeans,4.67,0.5684523809523809,0.02988143823843465
250,add_12,21,KMeans,4.7,0.5,0.06435643564356433
250,add_12,21,KMeans,4.72,0.6513157894736759,0.03629766901087845
250,add_12,21,KMeans,4.73,0.5421686746987769,0.035552004097936574
250,add_12,21,KMeans,4.74,0.4819277108433644,0.035800102042303716
250,add_12,21,KMeans,4.75,0.49999999999999056,0.03698633607276533
250,add_12,21,KMeans,4.76,0.535580524344569,0.049119389695146044
250,add_12,21,KMeans,4.77,0.5257352941176471,0.036371983340826065
250,add_12,21,KMeans,4.78,0.5649122807017539,0.04275809686650504
250,add_12,21,KMeans,4.79,0.5892255892255892,0.038830177086433715
250,add_12,21,KMeans,4.81,0.5668789808917197,0.04458598726114649
250,add_12,21,KMeans,4.82,0.4595959595959542,0.034931366340289226
250,add_12,21,KMeans,4.83,0.5508196721311476,0.04566684681043977
250,add_12,21,KMeans,4.84,0.5744047619047596,0.035726684355768215
250,add_12,21,KMeans,4.85,0.49019607843137347,0.03494638386976499
250,add_12,21,KMeans,4.86,0.55,0.04411764705882354
250,add_12,21,KMeans,4.87,0.48795180722891585,0.0342544620667309
250,add_12,21,KMeans,4.88,0.547486033519553,0.044692737430167606
250,add_12,21,KMeans,4.9,0.6027777777777767,0.036816472874205614
250,add_12,21,KMeans,4.93,0.55,0.03581311038113649
100,add_12,21,KMeans,4.67,0.37898089171974536,0.021204866619361155
100,add_12,21,KMeans,4.7,0.4495049504950493,0.026677611060014834
100,add_12,21,KMeans,4.72,0.4021352313167259,0.042704626334519574
100,add_12,21,KMeans,4.73,0.43649373881931786,0.02556265349145379
100,add_12,21,KMeans,4.74,0.4491803278688525,0.0275617928151224
100,add_12,21,KMeans,4.75,0.4457627118644068,0.022067591018029468
100,add_12,21,KMeans,4.76,0.4678624813153962,0.03534107748142568
100,add_12,21,KMeans,4.77,0.4507246376811597,0.025541807942098812
100,add_12,21,KMeans,4.78,0.43333333333333357,0.025287696466712688
100,add_12,21,KMeans,4.79,0.41935483870967744,0.03782593354696315
100,add_12,21,KMeans,4.81,0.4513888888888889,0.021394375655421002
100,add_12,21,KMeans,4.82,0.4808743169398908,0.03150973386522072
100,add_12,21,KMeans,4.83,0.45657894736842203,0.025423467975770962
100,add_12,21,KMeans,4.84,0.394152046783626,0.02658086123359887
100,add_12,21,KMeans,4.85,0.4638242894056849,0.04375631581880131
100,add_12,21,KMeans,4.86,0.4623529411764706,0.02941176470588236
100,add_12,21,KMeans,4.87,0.457002457002457,0.023401233438440524
100,add_12,21,KMeans,4.88,0.4478808705612776,0.01922940660274861
100,add_12,21,KMeans,4.9,0.38571428571428507,0.023991974935989473
100,add_12,21,KMeans,4.93,0.42046718576195463,0.027285723225019886
250,add_12,21,Agglomerative,4.67,0.07712765957446813,0.01757466985957359
250,add_12,21,Agglomerative,4.7,0.13043478260869565,0.02855606858387763
250,add_12,21,Agglomerative,4.72,0.26339285714285715,0.03848963439398082
250,add_12,21,Agglomerative,4.73,0.21794871794871795,0.03846153846153845
250,add_12,21,Agglomerative,4.74,0.2716049382716049,0.03147542909625174
250,add_12,21,Agglomerative,4.75,0.278606965174133,0.03369844881897865
250,add_12,21,Agglomerative,4.76,0.2958801498127341,0.03572805997816278
250,add_12,21,Agglomerative,4.77,0.3381294964028777,0.03597122302158273
250,add_12,21,Agglomerative,4.78,0.34536082474227336,0.03690160067854717
250,add_12,21,Agglomerative,4.79,0.4125874125874126,0.036920825318081996
250,add_12,21,Agglomerative,4.81,0.42948717948717935,0.042399860754240244
250,add_12,21,Agglomerative,4.82,0.3945578231292506,0.035413374380463616
250,add_12,21,Agglomerative,4.83,0.4251700680272087,0.03750998827526208
250,add_12,21,Agglomerative,4.84,0.4855072463768116,0.03534179487698941
250,add_12,21,Agglomerative,4.85,0.4174757281553398,0.036756688322331886
250,add_12,21,Agglomerative,4.86,0.4647058823529412,0.07058823529411765
250,add_12,21,Agglomerative,4.87,0.3888888888888935,0.031853423252038424
250,add_12,21,Agglomerative,4.88,0.4722222222222222,0.03149087742199022
250,add_12,21,Agglomerative,4.9,0.510989010989011,0.03846153846153849
250,add_12,21,Agglomerative,4.93,0.48333333333333284,0.04287347001033418
100,add_12,21,Agglomerative,4.67,0.04525862068965517,0.010321337345655138
100,add_12,21,Agglomerative,4.7,0.0873015873015873,0.018211864832029585
100,add_12,21,Agglomerative,4.72,0.11387900355871886,0.01779359430604982
100,add_12,21,Agglomerative,4.73,0.15136054421768708,0.01971126831146679
100,add_12,21,Agglomerative,4.74,0.18019480519480502,0.01846182046453676
100,add_12,21,Agglomerative,4.75,0.1792452830188679,0.017763563616816472
100,add_12,21,Agglomerative,4.76,0.19730941704035873,0.029857973625468135
100,add_12,21,Agglomerative,4.77,0.21870503597122312,0.020676414191654557
100,add_12,21,Agglomerative,4.78,0.22142857142857067,0.020520439453728816
100,add_12,21,Agglomerative,4.79,0.2271505376344084,0.028697327006337883
100,add_12,21,Agglomerative,4.81,0.2808219178082192,0.019277033267407873
100,add_12,21,Agglomerative,4.82,0.3215258855585831,0.04087193460490465
100,add_12,21,Agglomerative,4.83,0.28289473684210525,0.02539507771791946
100,add_12,21,Agglomerative,4.84,0.24444444444444455,0.027014758976493792
100,add_12,21,Agglomerative,4.85,0.29198966408268734,0.02371777745566644
100,add_12,21,Agglomerative,4.86,0.29112426035503025,0.0207185105325581
100,add_12,21,Agglomerative,4.87,0.302158273381295,0.021582733812949645
100,add_12,21,Agglomerative,4.88,0.29575892857142816,0.022665555229451798
100,add_12,21,Agglomerative,4.9,0.25821596244131456,0.01754516779545829
100,add_12,21,Agglomerative,4.93,0.3154121863799283,0.023800525429250024
250,add_12,21,Spectral,4.67,0.28260869565217306,0.029965323374109197
250,add_12,21,Spectral,4.7,0.3602941176470588,0.04425461617774242
250,add_12,21,Spectral,4.72,0.23671497584541185,0.03845472420899034
250,add_12,21,Spectral,4.73,0.37037037037037035,0.0380644533168416
250,add_12,21,Spectral,4.74,0.3943089430894309,0.040528271806876466
250,add_12,21,Spectral,4.75,0.35784313725490197,0.03443892040467526
250,add_12,21,Spectral,4.76,0.37121212121212066,0.03703608048963732
250,add_12,21,Spectral,4.77,0.3882783882783894,0.03292630777178643
250,add_12,21,Spectral,4.78,0.37755102040816324,0.03702401436771667
250,add_12,21,Spectral,4.79,0.3569023569023569,0.04096136384039203
250,add_12,21,Spectral,4.81,0.39490445859872614,0.044585987261146515
250,add_12,21,Spectral,4.82,0.49099099099100313,0.035260222183916105
250,add_12,21,Spectral,4.83,0.39344262295081966,0.037740539125315865
250,add_12,21,Spectral,4.84,0.3718749999999983,0.036265812735785975
250,add_12,21,Spectral,4.85,0.4322580645161288,0.03511538880173745
250,add_12,21,Spectral,4.86,0.39922480620154566,0.028553710927256063
250,add_12,21,Spectral,4.87,0.440119760479042,0.044910179640718556
250,add_12,21,Spectral,4.88,0.4101123595505618,0.03478310041387025
250,add_12,21,Spectral,4.9,0.3324175824175824,0.03602988200165933
250,add_12,21,Spectral,4.93,0.4,0.037313780888166455
100,add_12,21,Spectral,4.67,0.19255319148936162,0.019759761298943305
100,add_12,21,Spectral,4.7,0.26774847870182555,0.02452720066593674
100,add_12,21,Spectral,4.72,0.23829787234042554,0.02057881173722027
100,add_12,21,Spectral,4.73,0.3128205128205128,0.027377123723157246
100,add_12,21,Spectral,4.74,0.30194805194805197,0.027261129259328977
100,add_12,21,Spectral,4.75,0.3124018838304549,0.024672266319468943
100,add_12,21,Spectral,4.76,0.3303437967115097,0.030887859969763582
100,add_12,21,Spectral,4.77,0.33583208395801945,0.020229961952812986
100,add_12,21,Spectral,4.78,0.3194444444444444,0.02071726929191153
100,add_12,21,Spectral,4.79,0.31586021505376344,0.03316925451412115
100,add_12,21,Spectral,4.81,0.35555555555555557,0.020828768409630282
100,add_12,21,Spectral,4.82,0.38049450549450514,0.025253813613805264
100,add_12,21,Spectral,4.83,0.3550531914893617,0.026182516712096395
100,add_12,21,Spectral,4.84,0.31585081585081587,0.03379953379953379
100,add_12,21,Spectral,4.85,0.3785529715762274,0.034691787033843804
100,add_12,21,Spectral,4.86,0.3692307692307706,0.022779143851976515
100,add_12,21,Spectral,4.87,0.34772182254196643,0.026378896882494007
100,add_12,21,Spectral,4.88,0.34598214285714285,0.021854165421786267
100,add_12,21,Spectral,4.9,0.3142857142857156,0.021275398832918214
100,add_12,21,Spectral,4.93,0.3655913978494624,0.025907403304204487
250,add_12,21,Birch,4.67,0.07712765957446813,0.01757466985957359
250,add_12,21,Birch,4.7,0.13043478260869565,0.02855606858387763
250,add_12,21,Birch,4.72,0.26339285714285715,0.03848963439398082
250,add_12,21,Birch,4.73,0.21794871794871795,0.03846153846153845
250,add_12,21,Birch,4.74,0.2716049382716049,0.03147542909625174
250,add_12,21,Birch,4.75,0.278606965174133,0.03369844881897865
250,add_12,21,Birch,4.76,0.2958801498127341,0.03572805997816278
250,add_12,21,Birch,4.77,0.3381294964028777,0.03597122302158273
250,add_12,21,Birch,4.78,0.34536082474227336,0.03690160067854717
250,add_12,21,Birch,4.79,0.4125874125874126,0.036920825318081996
250,add_12,21,Birch,4.81,0.42948717948717935,0.042399860754240244
250,add_12,21,Birch,4.82,0.3945578231292506,0.035413374380463616
250,add_12,21,Birch,4.83,0.4251700680272087,0.03750998827526208
250,add_12,21,Birch,4.84,0.4855072463768116,0.03534179487698941
250,add_12,21,Birch,4.85,0.4174757281553398,0.036756688322331886
250,add_12,21,Birch,4.86,0.4647058823529412,0.07058823529411765
250,add_12,21,Birch,4.87,0.3888888888888935,0.031853423252038424
250,add_12,21,Birch,4.88,0.4722222222222222,0.03149087742199022
250,add_12,21,Birch,4.9,0.510989010989011,0.03846153846153849
250,add_12,21,Birch,4.93,0.48333333333333284,0.04287347001033418
100,add_12,21,Birch,4.67,0.04525862068965517,0.010321337345655138
100,add_12,21,Birch,4.7,0.0873015873015873,0.018211864832029585
100,add_12,21,Birch,4.72,0.11387900355871886,0.01779359430604982
100,add_12,21,Birch,4.73,0.15136054421768708,0.01971126831146679
100,add_12,21,Birch,4.74,0.18019480519480502,0.01846182046453676
100,add_12,21,Birch,4.75,0.1792452830188679,0.017763563616816472
100,add_12,21,Birch,4.76,0.19730941704035873,0.029857973625468135
100,add_12,21,Birch,4.77,0.21870503597122312,0.020676414191654557
100,add_12,21,Birch,4.78,0.22142857142857067,0.020520439453728816
100,add_12,21,Birch,4.79,0.2271505376344084,0.028697327006337883
100,add_12,21,Birch,4.81,0.2808219178082192,0.019277033267407873
100,add_12,21,Birch,4.82,0.3215258855585831,0.04087193460490465
100,add_12,21,Birch,4.83,0.28289473684210525,0.02539507771791946
100,add_12,21,Birch,4.84,0.24444444444444455,0.027014758976493792
100,add_12,21,Birch,4.85,0.29198966408268734,0.02371777745566644
100,add_12,21,Birch,4.86,0.29112426035503025,0.0207185105325581
100,add_12,21,Birch,4.87,0.302158273381295,0.021582733812949645
100,add_12,21,Birch,4.88,0.29575892857142816,0.022665555229451798
100,add_12,21,Birch,4.9,0.25821596244131456,0.01754516779545829
100,add_12,21,Birch,4.93,0.3154121863799283,0.023800525429250024
250,add_24,21,KMeans,4.67,0.5212765957446809,0.04787234042553193
250,add_24,21,KMeans,4.7,0.44554455445544555,0.07920792079207922
250,add_24,21,KMeans,4.72,0.6198830409356663,0.03678703234135993
250,add_24,21,KMeans,4.73,0.49375,0.0361231959384843
250,add_24,21,KMeans,4.74,0.4819277108433644,0.03875617468794001
250,add_24,21,KMeans,4.75,0.48837209302325113,0.03663735398220061
250,add_24,21,KMeans,4.76,0.5056179775280899,0.05655306693086706
250,add_24,21,KMeans,4.77,0.5276595744680953,0.03569089826366783
250,add_24,21,KMeans,4.78,0.5403508771929825,0.0441743098667164
250,add_24,21,KMeans,4.79,0.5757575757575758,0.03641970985317165
250,add_24,21,KMeans,4.81,0.5641025641025643,0.04655717643055759
250,add_24,21,KMeans,4.82,0.45959595959594873,0.03566140939756828
250,add_24,21,KMeans,4.83,0.5377049180327869,0.03893226913782924
250,add_24,21,KMeans,4.84,0.575862068965511,0.034461578492306646
250,add_24,21,KMeans,4.85,0.4965986394557823,0.0332394902817892
250,add_24,21,KMeans,4.86,0.5348837209302325,0.028797171505436658
250,add_24,21,KMeans,4.87,0.503968253968254,0.034569748277727644
250,add_24,21,KMeans,4.88,0.5515151515151547,0.029860933917645566
250,add_24,21,KMeans,4.9,0.5740740740740682,0.03287203123725973
250,add_24,21,KMeans,4.93,0.5523809523809524,0.036124120589465326
100,add_24,21,KMeans,4.67,0.4946921443736729,0.029323200248265707
100,add_24,21,KMeans,4.7,0.5317460317460317,0.023138697995417835
100,add_24,21,KMeans,4.72,0.4892857142857145,0.03333599054034732
100,add_24,21,KMeans,4.73,0.4626262626262626,0.02023291803328263
100,add_24,21,KMeans,4.74,0.4829268292682919,0.028681694254016243
100,add_24,21,KMeans,4.75,0.5066889632107023,0.02603664549863417
100,add_24,21,KMeans,4.76,0.5411061285500748,0.036736041038698056
100,add_24,21,KMeans,4.77,0.5101156069364166,0.02864772774797544
100,add_24,21,KMeans,4.78,0.5092198581560283,0.019281527228940474
100,add_24,21,KMeans,4.79,0.5067204301075269,0.03925559641535013
100,add_24,21,KMeans,4.81,0.49466666666666936,0.022544689808217645
100,add_24,21,KMeans,4.82,0.546831955922865,0.023245204528627012
100,add_24,21,KMeans,4.83,0.5322128851540561,0.023440876515982017
100,add_24,21,KMeans,4.84,0.4755244755244754,0.0297374145038999
100,add_24,21,KMeans,4.85,0.5012919896640827,0.041585211729796054
100,add_24,21,KMeans,4.86,0.5176470588235299,0.02169304578186563
100,add_24,21,KMeans,4.87,0.5263157894736842,0.019944521391048846
100,add_24,21,KMeans,4.88,0.4776785714285716,0.0338521225180873
100,add_24,21,KMeans,4.9,0.4911504424778761,0.03247231236167211
100,add_24,21,KMeans,4.93,0.5439560439560439,0.032319650922753254
250,add_24,21,Agglomerative,4.67,0.07142857142857124,0.018849622249347227
250,add_24,21,Agglomerative,4.7,0.13432835820895522,0.043085840984300426
250,add_24,21,Agglomerative,4.72,0.1717171717171717,0.030329323609758405
250,add_24,21,Agglomerative,4.73,0.2683982683982684,0.035907257754680046
250,add_24,21,Agglomerative,4.74,0.2601626016260163,0.040650406504065054
250,add_24,21,Agglomerative,4.75,0.281746031746032,0.03709839965879445
250,add_24,21,Agglomerative,4.76,0.29444444444444445,0.03342164747028859
250,add_24,21,Agglomerative,4.77,0.3440860215053765,0.055178510101579384
250,add_24,21,Agglomerative,4.78,0.34183673469387216,0.03447552605052848
250,add_24,21,Agglomerative,4.79,0.4175084175084174,0.05095200656707595
250,add_24,21,Agglomerative,4.81,0.4188311688311694,0.03733060351118133
250,add_24,21,Agglomerative,4.82,0.5068027210884354,0.09863945578231292
250,add_24,21,Agglomerative,4.83,0.5181518151815182,0.042135793184170676
250,add_24,21,Agglomerative,4.84,0.5395894428152492,0.03868300867528712
250,add_24,21,Agglomerative,4.85,0.5129032258064516,0.04838709677419353
250,add_24,21,Agglomerative,4.86,0.5147058823529411,0.061764705882352916
250,add_24,21,Agglomerative,4.87,0.565625,0.036968547709327726
250,add_24,21,Agglomerative,4.88,0.5681159420289871,0.032994042421302466
250,add_24,21,Agglomerative,4.9,0.5357142857142857,0.05003219186684152
250,add_24,21,Agglomerative,4.93,0.6086956521739131,0.054347826086956486
100,add_24,21,Agglomerative,4.67,0.04094827586206935,0.006953801403396081
100,add_24,21,Agglomerative,4.7,0.07910750507099414,0.015297264836712331
100,add_24,21,Agglomerative,4.72,0.1672597864768683,0.02491103202846974
100,add_24,21,Agglomerative,4.73,0.16156462585034015,0.025510204081632654
100,add_24,21,Agglomerative,4.74,0.20037453183521087,0.017901912961810054
100,add_24,21,Agglomerative,4.75,0.2265625,0.020222154852413726
100,add_24,21,Agglomerative,4.76,0.2443778110944546,0.021885507767936782
100,add_24,21,Agglomerative,4.77,0.29275362318840503,0.02445431705421954
100,add_24,21,Agglomerative,4.78,0.3402777777777778,0.02361111111111111
100,add_24,21,Agglomerative,4.79,0.3911290322580645,0.03746602114184503
100,add_24,21,Agglomerative,4.81,0.4402777777777817,0.024278293452192967
100,add_24,21,Agglomerative,4.82,0.4494535519125682,0.039048103628296325
100,add_24,21,Agglomerative,4.83,0.4616402116402112,0.025852936885836043
100,add_24,21,Agglomerative,4.84,0.5315420560747663,0.02657733204613643
100,add_24,21,Agglomerative,4.85,0.5012919896640827,0.0503544580617702
100,add_24,21,Agglomerative,4.86,0.5211267605633958,0.021185710197522332
100,add_24,21,Agglomerative,4.87,0.49640287769784175,0.033573141486810565
100,add_24,21,Agglomerative,4.88,0.5408163265306123,0.023930692652160416
100,add_24,21,Agglomerative,4.9,0.5907079646017699,0.026323847879133822
100,add_24,21,Agglomerative,4.93,0.5619565217391305,0.031671309313768374
250,add_24,21,Spectral,4.67,0.4095744680851064,0.04255319148936171
250,add_24,21,Spectral,4.7,0.3384615384615385,0.04558048419136202
250,add_24,21,Spectral,4.72,0.41363636363636314,0.04146646116183034
250,add_24,21,Spectral,4.73,0.3705357142857143,0.039563360793396306
250,add_24,21,Spectral,4.74,0.4279835390946502,0.04369703823373519
250,add_24,21,Spectral,4.75,0.3849206349206352,0.041429787733772046
250,add_24,21,Spectral,4.76,0.36466165413533835,0.046094170821427374
250,add_24,21,Spectral,4.77,0.4053030303030303,0.0366993587857018
250,add_24,21,Spectral,4.78,0.3917525773195876,0.03531492166506359
250,add_24,21,Spectral,4.79,0.4500000000000055,0.035176323534072435
250,add_24,21,Spectral,4.81,0.4,0.03243154849093125
250,add_24,21,Spectral,4.82,0.358585858585864,0.03292921704832334
250,add_24,21,Spectral,4.83,0.4309764309764305,0.03417135207101754
250,add_24,21,Spectral,4.84,0.46041055718475127,0.039409823876439494
250,add_24,21,Spectral,4.85,0.3632478632478675,0.03229364098406138
250,add_24,21,Spectral,4.86,0.38529411764705884,0.058897012925002344
250,add_24,21,Spectral,4.87,0.376984126984127,0.036052666963832476
250,add_24,21,Spectral,4.88,0.4444444444444444,0.03372635549640728
250,add_24,21,Spectral,4.9,0.4505494505494502,0.03819899929416521
250,add_24,21,Spectral,4.93,0.39444444444444393,0.04095063775462216
100,add_24,21,Spectral,4.67,0.3726114649681528,0.020169851380042486
100,add_24,21,Spectral,4.7,0.43055555555555586,0.02329131839814158
100,add_24,21,Spectral,4.72,0.3964285714285712,0.025660906898571274
100,add_24,21,Spectral,4.73,0.4341880341880342,0.023045245748226945
100,add_24,21,Spectral,4.74,0.44552845528455287,0.027187625375366446
100,add_24,21,Spectral,4.75,0.4627118644067764,0.024403857218372127
100,add_24,21,Spectral,4.76,0.47832585949177875,0.044568165966743144
100,add_24,21,Spectral,4.77,0.4819624819624821,0.023222910446509475
100,add_24,21,Spectral,4.78,0.4803921568627474,0.022225671445284582
100,add_24,21,Spectral,4.79,0.45698924731182794,0.05500909120882025
100,add_24,21,Spectral,4.81,0.47307692307692306,0.02420667639551182
100,add_24,21,Spectral,4.82,0.5164835164835165,0.02288390883580994
100,add_24,21,Spectral,4.83,0.49732620320855525,0.024487512144403967
100,add_24,21,Spectral,4.84,0.445238095238093,0.02822207045507072
100,add_24,21,Spectral,4.85,0.4728682170542637,0.04108039559582597
100,add_24,21,Spectral,4.86,0.47995283018867924,0.022322752931604843
100,add_24,21,Spectral,4.87,0.47482014388489213,0.03357314148681054
100,add_24,21,Spectral,4.88,0.4508928571428573,0.028293382949154084
100,add_24,21,Spectral,4.9,0.459070796460177,0.03090282266953021
100,add_24,21,Spectral,4.93,0.4891304347826087,0.030460651531860467
250,add_24,21,Birch,4.67,0.07142857142857124,0.018849622249347227
250,add_24,21,Birch,4.7,0.13432835820895522,0.043085840984300426
250,add_24,21,Birch,4.72,0.1717171717171717,0.030329323609758405
250,add_24,21,Birch,4.73,0.2683982683982684,0.035907257754680046
250,add_24,21,Birch,4.74,0.2601626016260163,0.040650406504065054
250,add_24,21,Birch,4.75,0.281746031746032,0.03709839965879445
250,add_24,21,Birch,4.76,0.29444444444444445,0.03342164747028859
250,add_24,21,Birch,4.77,0.3440860215053765,0.055178510101579384
250,add_24,21,Birch,4.78,0.34183673469387216,0.03447552605052848
250,add_24,21,Birch,4.79,0.4175084175084174,0.05095200656707595
250,add_24,21,Birch,4.81,0.4188311688311694,0.03733060351118133
250,add_24,21,Birch,4.82,0.5068027210884354,0.09863945578231292
250,add_24,21,Birch,4.83,0.5181518151815182,0.042135793184170676
250,add_24,21,Birch,4.84,0.5395894428152492,0.03868300867528712
250,add_24,21,Birch,4.85,0.5129032258064516,0.04838709677419353
250,add_24,21,Birch,4.86,0.5147058823529411,0.061764705882352916
250,add_24,21,Birch,4.87,0.565625,0.036968547709327726
250,add_24,21,Birch,4.88,0.5681159420289871,0.032994042421302466
250,add_24,21,Birch,4.9,0.5357142857142857,0.05003219186684152
250,add_24,21,Birch,4.93,0.6086956521739131,0.054347826086956486
100,add_24,21,Birch,4.67,0.04094827586206935,0.006953801403396081
100,add_24,21,Birch,4.7,0.07910750507099414,0.015297264836712331
100,add_24,21,Birch,4.72,0.1672597864768683,0.02491103202846974
100,add_24,21,Birch,4.73,0.16156462585034015,0.025510204081632654
100,add_24,21,Birch,4.74,0.20037453183521087,0.017901912961810054
100,add_24,21,Birch,4.75,0.2265625,0.020222154852413726
100,add_24,21,Birch,4.76,0.2443778110944546,0.021885507767936782
100,add_24,21,Birch,4.77,0.29275362318840503,0.02445431705421954
100,add_24,21,Birch,4.78,0.3402777777777778,0.02361111111111111
100,add_24,21,Birch,4.79,0.3911290322580645,0.03746602114184503
100,add_24,21,Birch,4.81,0.4402777777777817,0.024278293452192967
100,add_24,21,Birch,4.82,0.4494535519125682,0.039048103628296325
100,add_24,21,Birch,4.83,0.4616402116402112,0.025852936885836043
100,add_24,21,Birch,4.84,0.5315420560747663,0.02657733204613643
100,add_24,21,Birch,4.85,0.5012919896640827,0.0503544580617702
100,add_24,21,Birch,4.86,0.5211267605633958,0.021185710197522332
100,add_24,21,Birch,4.87,0.49640287769784175,0.033573141486810565
100,add_24,21,Birch,4.88,0.5408163265306123,0.023930692652160416
100,add_24,21,Birch,4.9,0.5907079646017699,0.026323847879133822
100,add_24,21,Birch,4.93,0.5619565217391305,0.031671309313768374
250,add_2_5,22,KMeans,4.67,0.0,0.0
250,add_2_5,22,KMeans,4.7,0.0,0.0
250,add_2_5,22,KMeans,4.72,0.0,0.0
250,add_2_5,22,KMeans,4.73,0.0,0.0
250,add_2_5,22,KMeans,4.74,0.0,0.0
250,add_2_5,22,KMeans,4.75,0.011627906976744333,0.008173663062265201
250,add_2_5,22,KMeans,4.76,0.05243445692883897,0.016325464208017504
250,add_2_5,22,KMeans,4.77,0.19713261648745525,0.03530056559783549
250,add_2_5,22,KMeans,4.78,0.5069444444444444,0.055880128261913485
250,add_2_5,22,KMeans,4.79,0.7060810810810803,0.035178730007996005
250,add_2_5,22,KMeans,4.81,0.9493670886076295,0.014818078414701464
250,add_2_5,22,KMeans,4.82,0.9965397923875414,0.003460207612456735
250,add_2_5,22,KMeans,4.83,1.0,0.0
250,add_2_5,22,KMeans,4.84,1.0,0.0
250,add_2_5,22,KMeans,4.85,1.0,0.0
250,add_2_5,22,KMeans,4.86,1.0,0.0
250,add_2_5,22,KMeans,4.87,1.0,0.0
