feature_set,n_features,model,algorithm,n_neighbors,calibration,K0,chi,chi_err
30,30,KNN,auto,37,uncalibrated,4.76,0.12811743573393464,0.010776563040695176
30,30,KNN,auto,37,uncalibrated,4.77,0.17785590709250235,0.004851549098925638
30,30,KNN,auto,37,uncalibrated,4.78,0.1500208858154261,0.011653036758346058
30,30,KNN,auto,37,uncalibrated,4.79,0.05255387013494216,0.008844471432425486
30,30,KNN,auto,37,uncalibrated,4.81,0.003487558427951847,0.0032964016284662543
30,30,KNN,auto,37,uncalibrated,4.82,0.0006063451907026249,0.0005970945709476461
30,30,KNN,auto,37,uncalibrated,4.83,1.1957447500874292e-05,7.354729826391344e-06
30,30,KNN,auto,37,uncalibrated,4.84,0.0001692896261046944,0.00016388469824971067
30,30,KNN,auto,37,uncalibrated,4.85,0.0,0.0
30,30,KNN,auto,37,uncalibrated,4.86,0.0,0.0
30,30,KNN,auto,37,uncalibrated,4.87,0.0,0.0
30,30,KNN,auto,37,uncalibrated,4.88,0.0,0.0
30,30,KNN,auto,37,uncalibrated,4.9,0.0,0.0
30,30,KNN,auto,37,uncalibrated,4.93,0.0,0.0
30,30,KNN,auto,39,uncalibrated,4.67,0.0,0.0
30,30,KNN,auto,39,uncalibrated,4.7,0.0,0.0
30,30,KNN,auto,39,uncalibrated,4.72,0.0,0.0
30,30,KNN,auto,39,uncalibrated,4.73,1.86383252010318e-05,1.3249473769360904e-05
30,30,KNN,auto,39,uncalibrated,4.74,0.008730434500644504,0.006507342232036675
30,30,KNN,auto,39,uncalibrated,4.75,0.05061551313562208,0.009351960287373949
30,30,KNN,auto,39,uncalibrated,4.76,0.1275208564433978,0.010753522786784367
30,30,KNN,auto,39,uncalibrated,4.77,0.17751458430056058,0.004876992898780659
30,30,KNN,auto,39,uncalibrated,4.78,0.15008947823866137,0.011605531622831275
30,30,KNN,auto,39,uncalibrated,4.79,0.05226652295817231,0.008666447790515895
30,30,KNN,auto,39,uncalibrated,4.81,0.0034056189249644943,0.0032300851747264782
30,30,KNN,auto,39,uncalibrated,4.82,0.0006718793246815656,0.0006635457737253895
30,30,KNN,auto,39,uncalibrated,4.83,1.0762488907756139e-05,6.619740389434421e-06
30,30,KNN,auto,39,uncalibrated,4.84,0.00018041759527544126,0.0001755402944130426
30,30,KNN,auto,39,uncalibrated,4.85,0.0,0.0
30,30,KNN,auto,39,uncalibrated,4.86,0.0,0.0
30,30,KNN,auto,39,uncalibrated,4.87,0.0,0.0
30,30,KNN,auto,39,uncalibrated,4.88,0.0,0.0
30,30,KNN,auto,39,uncalibrated,4.9,0.0,0.0
30,30,KNN,auto,39,uncalibrated,4.93,0.0,0.0
30,30,KNN,auto,41,uncalibrated,4.67,0.0,0.0
30,30,KNN,auto,41,uncalibrated,4.7,0.0,0.0
30,30,KNN,auto,41,uncalibrated,4.72,0.0,0.0
30,30,KNN,auto,41,uncalibrated,4.73,2.1176903845290772e-05,1.2801477682650635e-05
30,30,KNN,auto,41,uncalibrated,4.74,0.008629033003504252,0.006373133275004745
30,30,KNN,auto,41,uncalibrated,4.75,0.05064329454998942,0.009369028430026884
30,30,KNN,auto,41,uncalibrated,4.76,0.127274945543051,0.0107326148755256
30,30,KNN,auto,41,uncalibrated,4.77,0.17695769966861996,0.004852673828211664
30,30,KNN,auto,41,uncalibrated,4.78,0.14982246638820887,0.011814063281718634
30,30,KNN,auto,41,uncalibrated,4.79,0.052478899423767836,0.00868389387704785
30,30,KNN,auto,41,uncalibrated,4.81,0.0034272620396257995,0.0032643195864864604
30,30,KNN,auto,41,uncalibrated,4.82,0.0006079288833079857,0.0006003885317289215
30,30,KNN,auto,41,uncalibrated,4.83,9.738099719629051e-06,5.989663969262212e-06
30,30,KNN,auto,41,uncalibrated,4.84,0.00019082891245074125,0.0001864070687850542
30,30,KNN,auto,41,uncalibrated,4.85,0.0,0.0
30,30,KNN,auto,41,uncalibrated,4.86,0.0,0.0
30,30,KNN,auto,41,uncalibrated,4.87,0.0,0.0
30,30,KNN,auto,41,uncalibrated,4.88,0.0,0.0
30,30,KNN,auto,41,uncalibrated,4.9,0.0,0.0
30,30,KNN,auto,41,uncalibrated,4.93,0.0,0.0
30,30,KNN,auto,43,uncalibrated,4.67,0.0,0.0
30,30,KNN,auto,43,uncalibrated,4.7,0.0,0.0
30,30,KNN,auto,43,uncalibrated,4.72,0.0,0.0
30,30,KNN,auto,43,uncalibrated,4.73,1.9252771965350647e-05,1.1638336389689408e-05
30,30,KNN,auto,43,uncalibrated,4.74,0.008777535260981788,0.006478551679508298
30,30,KNN,auto,43,uncalibrated,4.75,0.05071229898773714,0.009367892518379614
30,30,KNN,auto,43,uncalibrated,4.76,0.1271418767749433,0.010820487551615427
30,30,KNN,auto,43,uncalibrated,4.77,0.17671982508950548,0.004815548427715257
30,30,KNN,auto,43,uncalibrated,4.78,0.1498644860438786,0.011810824653229565
30,30,KNN,auto,43,uncalibrated,4.79,0.05230050286068832,0.008596863803427569
30,30,KNN,auto,43,uncalibrated,4.81,0.0034206679414702677,0.0032688033701935206
30,30,KNN,auto,43,uncalibrated,4.82,0.0006086669301249235,0.0006018093312901025
30,30,KNN,auto,43,uncalibrated,4.83,8.853296716439665e-06,5.445443554532047e-06
30,30,KNN,auto,43,uncalibrated,4.84,0.00017349021191438146,0.00016947013662935436
30,30,KNN,auto,43,uncalibrated,4.85,0.0,0.0
30,30,KNN,auto,43,uncalibrated,4.86,0.0,0.0
30,30,KNN,auto,43,uncalibrated,4.87,0.0,0.0
30,30,KNN,auto,43,uncalibrated,4.88,0.0,0.0
30,30,KNN,auto,43,uncalibrated,4.9,0.0,0.0
30,30,KNN,auto,43,uncalibrated,4.93,0.0,0.0
30,30,KNN,auto,45,uncalibrated,4.67,0.0,0.0
30,30,KNN,auto,45,uncalibrated,4.7,0.0,0.0
30,30,KNN,auto,45,uncalibrated,4.72,0.0,0.0
30,30,KNN,auto,45,uncalibrated,4.73,2.4187521123210306e-05,1.6509897544486237e-05
30,30,KNN,auto,45,uncalibrated,4.74,0.008781223913783245,0.006369376401423126
30,30,KNN,auto,45,uncalibrated,4.75,0.05100352122070222,0.009421278944997044
30,30,KNN,auto,45,uncalibrated,4.76,0.126637636535799,0.01039890807523826
30,30,KNN,auto,45,uncalibrated,4.77,0.17642563255057347,0.005056700893466109
30,30,KNN,auto,45,uncalibrated,4.78,0.14956226507189374,0.011329670093152182
30,30,KNN,auto,45,uncalibrated,4.79,0.05185571694070223,0.008543469589645419
30,30,KNN,auto,45,uncalibrated,4.81,0.003402729554553823,0.003261211256590156
30,30,KNN,auto,45,uncalibrated,4.82,0.0006654667016656299,0.0006592016909836658
30,30,KNN,auto,45,uncalibrated,4.83,8.083825001825362e-06,4.972160559175181e-06
30,30,KNN,auto,45,uncalibrated,4.84,0.00015841155645911084,0.00015474088030996351
30,30,KNN,auto,45,uncalibrated,4.85,0.0,0.0
30,30,KNN,auto,45,uncalibrated,4.86,0.0,0.0
30,30,KNN,auto,45,uncalibrated,4.87,0.0,0.0
30,30,KNN,auto,45,uncalibrated,4.88,0.0,0.0
30,30,KNN,auto,45,uncalibrated,4.9,0.0,0.0
30,30,KNN,auto,45,uncalibrated,4.93,0.0,0.0
30,30,KNN,auto,47,uncalibrated,4.67,0.0,0.0
30,30,KNN,auto,47,uncalibrated,4.7,0.0,0.0
30,30,KNN,auto,47,uncalibrated,4.72,0.0,0.0
30,30,KNN,auto,47,uncalibrated,4.73,3.331510298818875e-05,2.4935004084869288e-05
30,30,KNN,auto,47,uncalibrated,4.74,0.008772353988369798,0.006359727663519322
30,30,KNN,auto,47,uncalibrated,4.75,0.05106136350974678,0.009383539201486126
30,30,KNN,auto,47,uncalibrated,4.76,0.12647739420139603,0.010298225521041373
30,30,KNN,auto,47,uncalibrated,4.77,0.17637680158764227,0.005090570298456362
30,30,KNN,auto,47,uncalibrated,4.78,0.14957827338654545,0.011430846959913574
30,30,KNN,auto,47,uncalibrated,4.79,0.05193884716638975,0.008451696320278035
30,30,KNN,auto,47,uncalibrated,4.81,0.00328055629159009,0.003149206321969497
30,30,KNN,auto,47,uncalibrated,4.82,0.0006100362475658043,0.0006042930847632066
30,30,KNN,auto,47,uncalibrated,4.83,8.028839920985077e-06,5.232670364754546e-06
30,30,KNN,auto,47,uncalibrated,4.84,0.00016788692457429116,0.0001645167286911631
30,30,KNN,auto,47,uncalibrated,4.85,0.0,0.0
30,30,KNN,auto,47,uncalibrated,4.86,0.0,0.0
30,30,KNN,auto,47,uncalibrated,4.87,0.0,0.0
30,30,KNN,auto,47,uncalibrated,4.88,0.0,0.0
30,30,KNN,auto,47,uncalibrated,4.9,0.0,0.0
30,30,KNN,auto,47,uncalibrated,4.93,0.0,0.0
30,30,KNN,auto,49,uncalibrated,4.67,0.0,0.0
30,30,KNN,auto,49,uncalibrated,4.7,0.0,0.0
30,30,KNN,auto,49,uncalibrated,4.72,0.0,0.0
30,30,KNN,auto,49,uncalibrated,4.73,5.0178738523896504e-05,3.68603782788465e-05
30,30,KNN,auto,49,uncalibrated,4.74,0.008825636508160931,0.006381566288338101
30,30,KNN,auto,49,uncalibrated,4.75,0.05120917384107877,0.009382330698496512
30,30,KNN,auto,49,uncalibrated,4.76,0.1265117359900873,0.010379132518413674
30,30,KNN,auto,49,uncalibrated,4.77,0.17556172677864143,0.0049391267285411695
30,30,KNN,auto,49,uncalibrated,4.78,0.14907866114080037,0.011291549110464776
30,30,KNN,auto,49,uncalibrated,4.79,0.052013735404516655,0.008449179521834762
30,30,KNN,auto,49,uncalibrated,4.81,0.003271323080389851,0.00314789369968844
30,30,KNN,auto,49,uncalibrated,4.82,0.000562165903545821,0.000555837482005302
30,30,KNN,auto,49,uncalibrated,4.83,7.386800243838363e-06,4.814231085273983e-06
30,30,KNN,auto,49,uncalibrated,4.84,0.00020081281587332387,0.000197705064961667
30,30,KNN,auto,49,uncalibrated,4.85,0.0,0.0
30,30,KNN,auto,49,uncalibrated,4.86,0.0,0.0
30,30,KNN,auto,49,uncalibrated,4.87,0.0,0.0
30,30,KNN,auto,49,uncalibrated,4.88,0.0,0.0
30,30,KNN,auto,49,uncalibrated,4.9,0.0,0.0
30,30,KNN,auto,49,uncalibrated,4.93,0.0,0.0
30,30,KNN,auto,51,uncalibrated,4.67,0.0,0.0
30,30,KNN,auto,51,uncalibrated,4.7,0.0,0.0
30,30,KNN,auto,51,uncalibrated,4.72,0.0,0.0
30,30,KNN,auto,51,uncalibrated,4.73,4.752675948973365e-05,3.3980221044215575e-05
30,30,KNN,auto,51,uncalibrated,4.74,0.008849350913225217,0.006406559782331118
30,30,KNN,auto,51,uncalibrated,4.75,0.051382020539987326,0.00942070499315481
30,30,KNN,auto,51,uncalibrated,4.76,0.12640379215953182,0.010270382254436229
30,30,KNN,auto,51,uncalibrated,4.77,0.17538974985121025,0.004911313426342532
30,30,KNN,auto,51,uncalibrated,4.78,0.1486449940786822,0.01141090662479885
30,30,KNN,auto,51,uncalibrated,4.79,0.051932123452978055,0.00834939310194175
30,30,KNN,auto,51,uncalibrated,4.81,0.003257171188654394,0.0031414175771808887
30,30,KNN,auto,51,uncalibrated,4.82,0.0005645504291939716,0.000558707543528662
30,30,KNN,auto,51,uncalibrated,4.83,6.818803300828782e-06,4.444047995287509e-06
30,30,KNN,auto,51,uncalibrated,4.84,0.00020890507915577412,0.00020603388674603052
30,30,KNN,auto,51,uncalibrated,4.85,0.0,0.0
30,30,KNN,auto,51,uncalibrated,4.86,0.0,0.0
30,30,KNN,auto,51,uncalibrated,4.87,0.0,0.0
30,30,KNN,auto,51,uncalibrated,4.88,0.0,0.0
30,30,KNN,auto,51,uncalibrated,4.9,0.0,0.0
30,30,KNN,auto,51,uncalibrated,4.93,0.0,0.0
30,30,KNN,auto,61,uncalibrated,4.67,0.0,0.0
30,30,KNN,auto,61,uncalibrated,4.7,0.0,0.0
30,30,KNN,auto,61,uncalibrated,4.72,0.0,0.0
30,30,KNN,auto,61,uncalibrated,4.73,3.670550873814812e-05,2.388748228128381e-05
30,30,KNN,auto,61,uncalibrated,4.74,0.009111381549947756,0.006363636305783272
30,30,KNN,auto,61,uncalibrated,4.75,0.051596136685889665,0.009316959858943001
30,30,KNN,auto,61,uncalibrated,4.76,0.1267470905777932,0.010055599864926861
30,30,KNN,auto,61,uncalibrated,4.77,0.1740767689458439,0.004992137449409303
30,30,KNN,auto,61,uncalibrated,4.78,0.14756256301183465,0.011097243602501833
30,30,KNN,auto,61,uncalibrated,4.79,0.05094783034830886,0.008072492244074077
30,30,KNN,auto,61,uncalibrated,4.81,0.00305290496748586,0.002963025005417383
30,30,KNN,auto,61,uncalibrated,4.82,0.00042786388156515156,0.0004237790210913211
30,30,KNN,auto,61,uncalibrated,4.83,4.7663819901789636e-06,3.1064146293315876e-06
30,30,KNN,auto,61,uncalibrated,4.84,0.000163473051866613,0.00016146467176390524
30,30,KNN,auto,61,uncalibrated,4.85,0.0,0.0
30,30,KNN,auto,61,uncalibrated,4.86,0.0,0.0
30,30,KNN,auto,61,uncalibrated,4.87,0.0,0.0
30,30,KNN,auto,61,uncalibrated,4.88,0.0,0.0
30,30,KNN,auto,61,uncalibrated,4.9,0.0,0.0
30,30,KNN,auto,61,uncalibrated,4.93,0.0,0.0
30,30,KNN,auto,81,uncalibrated,4.67,0.0,0.0
30,30,KNN,auto,81,uncalibrated,4.7,0.0,0.0
30,30,KNN,auto,81,uncalibrated,4.72,0.0,0.0
30,30,KNN,auto,81,uncalibrated,4.73,4.792711884673736e-05,2.9715496107814358e-05
30,30,KNN,auto,81,uncalibrated,4.74,0.008948815987788523,0.006015184987041047
30,30,KNN,auto,81,uncalibrated,4.75,0.051099167399350734,0.009127951999644224
30,30,KNN,auto,81,uncalibrated,4.76,0.1260704091391843,0.009802299752359446
30,30,KNN,auto,81,uncalibrated,4.77,0.17130526238577187,0.0049917375822830685
30,30,KNN,auto,81,uncalibrated,4.78,0.14622658183669482,0.010963712074880588
30,30,KNN,auto,81,uncalibrated,4.79,0.050454486314269124,0.007799714711980715
30,30,KNN,auto,81,uncalibrated,4.81,0.003197206497154648,0.003109507685050572
30,30,KNN,auto,81,uncalibrated,4.82,0.0003487815049414541,0.00034608335501868276
30,30,KNN,auto,81,uncalibrated,4.83,5.4110291555742675e-06,3.6260814705382194e-06
30,30,KNN,auto,81,uncalibrated,4.84,0.0002086019293537967,0.0002060391096136802
30,30,KNN,auto,81,uncalibrated,4.85,0.0,0.0
30,30,KNN,auto,81,uncalibrated,4.86,0.0,0.0
30,30,KNN,auto,81,uncalibrated,4.87,0.0,0.0
30,30,KNN,auto,81,uncalibrated,4.88,0.0,0.0
30,30,KNN,auto,81,uncalibrated,4.9,0.0,0.0
30,30,KNN,auto,81,uncalibrated,4.93,0.0,0.0
30,30,KNN,auto,101,uncalibrated,4.67,0.0,0.0
30,30,KNN,auto,101,uncalibrated,4.7,0.0,0.0
30,30,KNN,auto,101,uncalibrated,4.72,2.8832236747262383e-07,2.8832236747262383e-07
30,30,KNN,auto,101,uncalibrated,4.73,5.394442092854426e-05,3.551713643161259e-05
30,30,KNN,auto,101,uncalibrated,4.74,0.009113817549983302,0.006271912303639309
30,30,KNN,auto,101,uncalibrated,4.75,0.05082055793403724,0.008993424836689018
30,30,KNN,auto,101,uncalibrated,4.76,0.12574692115250308,0.009678035839256678
30,30,KNN,auto,101,uncalibrated,4.77,0.16972102569231942,0.005002735048129478
30,30,KNN,auto,101,uncalibrated,4.78,0.1452206172063873,0.011163203189014172
30,30,KNN,auto,101,uncalibrated,4.79,0.049259667105519746,0.007845554043128212
30,30,KNN,auto,101,uncalibrated,4.81,0.003080680241550648,0.003002573458474858
30,30,KNN,auto,101,uncalibrated,4.82,0.0003779979887731884,0.00037626212392300693
30,30,KNN,auto,101,uncalibrated,4.83,4.810863903920397e-06,2.9040381049513148e-06
30,30,KNN,auto,101,uncalibrated,4.84,0.0001878092802507142,0.00018615825639257697
30,30,KNN,auto,101,uncalibrated,4.85,0.0,0.0
30,30,KNN,auto,101,uncalibrated,4.86,0.0,0.0
30,30,KNN,auto,101,uncalibrated,4.87,0.0,0.0
30,30,KNN,auto,101,uncalibrated,4.88,0.0,0.0
30,30,KNN,auto,101,uncalibrated,4.9,0.0,0.0
30,30,KNN,auto,101,uncalibrated,4.93,0.0,0.0
30,30,KNN,auto,151,uncalibrated,4.67,0.0,0.0
30,30,KNN,auto,151,uncalibrated,4.7,0.0,0.0
30,30,KNN,auto,151,uncalibrated,4.72,2.5721878320686594e-07,1.8025238336296223e-07
30,30,KNN,auto,151,uncalibrated,4.73,8.433942045082915e-05,4.737575673863209e-05
30,30,KNN,auto,151,uncalibrated,4.74,0.009563376618389123,0.006068736178727991
30,30,KNN,auto,151,uncalibrated,4.75,0.05089072571917824,0.008848007721114664
30,30,KNN,auto,151,uncalibrated,4.76,0.12388654081917923,0.009479091679991926
30,30,KNN,auto,151,uncalibrated,4.77,0.16592592705170683,0.005074270564037423
30,30,KNN,auto,151,uncalibrated,4.78,0.14237892124843005,0.011278143722684111
30,30,KNN,auto,151,uncalibrated,4.79,0.0478895201316957,0.0078104946477317696
30,30,KNN,auto,151,uncalibrated,4.81,0.0031244469424434747,0.0030385354043564214
30,30,KNN,auto,151,uncalibrated,4.82,0.000399898868372654,0.00039845761671654254
30,30,KNN,auto,151,uncalibrated,4.83,3.797562593685584e-06,2.7144578195046533e-06
30,30,KNN,auto,151,uncalibrated,4.84,0.0002073656643706106,0.00020328425458354272
30,30,KNN,auto,151,uncalibrated,4.85,0.0,0.0
30,30,KNN,auto,151,uncalibrated,4.86,0.0,0.0
30,30,KNN,auto,151,uncalibrated,4.87,0.0,0.0
30,30,KNN,auto,151,uncalibrated,4.88,0.0,0.0
30,30,KNN,auto,151,uncalibrated,4.9,0.0,0.0
30,30,KNN,auto,151,uncalibrated,4.93,0.0,0.0
30,30,KNN,auto,201,uncalibrated,4.67,0.0,0.0
30,30,KNN,auto,201,uncalibrated,4.7,0.0,0.0
30,30,KNN,auto,201,uncalibrated,4.72,1.4516584925868704e-07,1.0172853625056065e-07
30,30,KNN,auto,201,uncalibrated,4.73,9.964704473570215e-05,5.618995211607632e-05
30,30,KNN,auto,201,uncalibrated,4.74,0.009738515141115345,0.0062063967850876575
30,30,KNN,auto,201,uncalibrated,4.75,0.05041815570967576,0.008698644893119861
30,30,KNN,auto,201,uncalibrated,4.76,0.12190971196138996,0.009374966167925125
30,30,KNN,auto,201,uncalibrated,4.77,0.16255840467844995,0.005165057509572588
30,30,KNN,auto,201,uncalibrated,4.78,0.1403368939881998,0.011407758688809944
30,30,KNN,auto,201,uncalibrated,4.79,0.04755405948792085,0.007845072126304368
30,30,KNN,auto,201,uncalibrated,4.81,0.003192308303201117,0.003087581297454991
30,30,KNN,auto,201,uncalibrated,4.82,0.00038135777427116083,0.0003800443213370886
30,30,KNN,auto,201,uncalibrated,4.83,6.42993685378917e-06,4.7915290987760085e-06
30,30,KNN,auto,201,uncalibrated,4.84,0.0002097914288115565,0.0002060108846513965
30,30,KNN,auto,201,uncalibrated,4.85,0.0,0.0
30,30,KNN,auto,201,uncalibrated,4.86,0.0,0.0
30,30,KNN,auto,201,uncalibrated,4.87,0.0,0.0
30,30,KNN,auto,201,uncalibrated,4.88,0.0,0.0
30,30,KNN,auto,201,uncalibrated,4.9,0.0,0.0
30,30,KNN,auto,201,uncalibrated,4.93,0.0,0.0
30,30,KNN,kd_tree,1,uncalibrated,4.67,0.0,0.0
30,30,KNN,kd_tree,1,uncalibrated,4.7,0.0,0.0
30,30,KNN,kd_tree,1,uncalibrated,4.72,0.0,0.0
30,30,KNN,kd_tree,1,uncalibrated,4.73,0.0,0.0
30,30,KNN,kd_tree,1,uncalibrated,4.74,0.0097090835552959,0.009566658773383852
30,30,KNN,kd_tree,1,uncalibrated,4.75,0.04953466782709718,0.011541661154778143
30,30,KNN,kd_tree,1,uncalibrated,4.76,0.15389588670804052,0.0171322690959972
30,30,KNN,kd_tree,1,uncalibrated,4.77,0.24409872365379578,0.0036091714440505034
30,30,KNN,kd_tree,1,uncalibrated,4.78,0.2184059935641467,0.008098359031032032
30,30,KNN,kd_tree,1,uncalibrated,4.79,0.10962114146124412,0.011825709368878142
30,30,KNN,kd_tree,1,uncalibrated,4.81,0.007662962407000121,0.007596585952940913
30,30,KNN,kd_tree,1,uncalibrated,4.82,0.0,0.0
30,30,KNN,kd_tree,1,uncalibrated,4.83,0.0023529411764706245,0.002352941176470588
30,30,KNN,kd_tree,1,uncalibrated,4.84,0.0,0.0
30,30,KNN,kd_tree,1,uncalibrated,4.85,0.0,0.0
30,30,KNN,kd_tree,1,uncalibrated,4.86,0.0,0.0
30,30,KNN,kd_tree,1,uncalibrated,4.87,0.0,0.0
30,30,KNN,kd_tree,1,uncalibrated,4.88,0.0,0.0
30,30,KNN,kd_tree,1,uncalibrated,4.9,0.0,0.0
30,30,KNN,kd_tree,1,uncalibrated,4.93,0.0,0.0
30,30,KNN,kd_tree,3,uncalibrated,4.67,0.0,0.0
30,30,KNN,kd_tree,3,uncalibrated,4.7,0.0,0.0
30,30,KNN,kd_tree,3,uncalibrated,4.72,0.0,0.0
30,30,KNN,kd_tree,3,uncalibrated,4.73,0.0,0.0
30,30,KNN,kd_tree,3,uncalibrated,4.74,0.007742443013922968,0.005029336701134003
30,30,KNN,kd_tree,3,uncalibrated,4.75,0.04356883935427878,0.009396813367692282
30,30,KNN,kd_tree,3,uncalibrated,4.76,0.13498492320457817,0.013351243228824465
30,30,KNN,kd_tree,3,uncalibrated,4.77,0.2007065712432119,0.00785494698538175
30,30,KNN,kd_tree,3,uncalibrated,4.78,0.17051768655769706,0.008787246286964208
30,30,KNN,kd_tree,3,uncalibrated,4.79,0.07320487290625403,0.011768240158305432
30,30,KNN,kd_tree,3,uncalibrated,4.81,0.005725336859532216,0.005648822464651191
30,30,KNN,kd_tree,3,uncalibrated,4.82,0.001400054915869635,0.0011506431467034279
30,30,KNN,kd_tree,3,uncalibrated,4.83,0.0002614379084967276,0.00026143790849673216
30,30,KNN,kd_tree,3,uncalibrated,4.84,0.00020614306328592047,0.0002061430632859205
30,30,KNN,kd_tree,3,uncalibrated,4.85,0.0,0.0
30,30,KNN,kd_tree,3,uncalibrated,4.86,0.0,0.0
30,30,KNN,kd_tree,3,uncalibrated,4.87,0.0,0.0
30,30,KNN,kd_tree,3,uncalibrated,4.88,0.0,0.0
30,30,KNN,kd_tree,3,uncalibrated,4.9,0.0,0.0
30,30,KNN,kd_tree,3,uncalibrated,4.93,0.0,0.0
30,30,KNN,kd_tree,5,uncalibrated,4.67,0.0,0.0
30,30,KNN,kd_tree,5,uncalibrated,4.7,0.0,0.0
30,30,KNN,kd_tree,5,uncalibrated,4.72,0.0,0.0
30,30,KNN,kd_tree,5,uncalibrated,4.73,0.0,0.0
30,30,KNN,kd_tree,5,uncalibrated,4.74,0.008561830043217162,0.006920672507695952
30,30,KNN,kd_tree,5,uncalibrated,4.75,0.04431261976463072,0.00907058445029991
30,30,KNN,kd_tree,5,uncalibrated,4.76,0.13094834312077566,0.01227499502893223
30,30,KNN,kd_tree,5,uncalibrated,4.77,0.1920934000138,0.007229813664596241
30,30,KNN,kd_tree,5,uncalibrated,4.78,0.1604992633988716,0.009678004339628564
30,30,KNN,kd_tree,5,uncalibrated,4.79,0.06216541303663367,0.009287284357001203
30,30,KNN,kd_tree,5,uncalibrated,4.81,0.004503909625228156,0.0044552660056740075
30,30,KNN,kd_tree,5,uncalibrated,4.82,0.0005040197697130725,0.00041423153281323433
30,30,KNN,kd_tree,5,uncalibrated,4.83,9.411764705880631e-05,9.411764705882358e-05
30,30,KNN,kd_tree,5,uncalibrated,4.84,7.421150278293132e-05,7.421150278293133e-05
30,30,KNN,kd_tree,5,uncalibrated,4.85,0.0,0.0
30,30,KNN,kd_tree,5,uncalibrated,4.86,0.0,0.0
30,30,KNN,kd_tree,5,uncalibrated,4.87,0.0,0.0
30,30,KNN,kd_tree,5,uncalibrated,4.88,0.0,0.0
30,30,KNN,kd_tree,5,uncalibrated,4.9,0.0,0.0
30,30,KNN,kd_tree,5,uncalibrated,4.93,0.0,0.0
30,30,KNN,kd_tree,7,uncalibrated,4.67,0.0,0.0
30,30,KNN,kd_tree,7,uncalibrated,4.7,0.0,0.0
30,30,KNN,kd_tree,7,uncalibrated,4.72,0.0,0.0
30,30,KNN,kd_tree,7,uncalibrated,4.73,0.0,0.0
30,30,KNN,kd_tree,7,uncalibrated,4.74,0.009068959248496452,0.007560395695100205
30,30,KNN,kd_tree,7,uncalibrated,4.75,0.044608697606246146,0.009245802966648665
30,30,KNN,kd_tree,7,uncalibrated,4.76,0.12859713659162025,0.012065724013820915
30,30,KNN,kd_tree,7,uncalibrated,4.77,0.19008195842803688,0.006813860496203014
30,30,KNN,kd_tree,7,uncalibrated,4.78,0.15812730210104992,0.009309494464113874
30,30,KNN,kd_tree,7,uncalibrated,4.79,0.06094425154757254,0.008847281034261967
30,30,KNN,kd_tree,7,uncalibrated,4.81,0.00388852989502868,0.0037657600550091066
30,30,KNN,kd_tree,7,uncalibrated,4.82,0.0005843395159578251,0.0005289732020377464
30,30,KNN,kd_tree,7,uncalibrated,4.83,4.801920768307441e-05,4.801920768307324e-05
30,30,KNN,kd_tree,7,uncalibrated,4.84,0.00015145204649577695,0.00015145204649577828
30,30,KNN,kd_tree,7,uncalibrated,4.85,0.0,0.0
30,30,KNN,kd_tree,7,uncalibrated,4.86,0.0,0.0
30,30,KNN,kd_tree,7,uncalibrated,4.87,0.0,0.0
30,30,KNN,kd_tree,7,uncalibrated,4.88,0.0,0.0
30,30,KNN,kd_tree,7,uncalibrated,4.9,0.0,0.0
30,30,KNN,kd_tree,7,uncalibrated,4.93,0.0,0.0
30,30,KNN,kd_tree,9,uncalibrated,4.67,0.0,0.0
30,30,KNN,kd_tree,9,uncalibrated,4.7,0.0,0.0
30,30,KNN,kd_tree,9,uncalibrated,4.72,0.0,0.0
30,30,KNN,kd_tree,9,uncalibrated,4.73,0.0,0.0
30,30,KNN,kd_tree,9,uncalibrated,4.74,0.009371565160308648,0.007700920590651429
30,30,KNN,kd_tree,9,uncalibrated,4.75,0.047122614091172146,0.009451664625049913
30,30,KNN,kd_tree,9,uncalibrated,4.76,0.12697502216513315,0.011150278836479227
30,30,KNN,kd_tree,9,uncalibrated,4.77,0.18746878092555946,0.00721314827595021
30,30,KNN,kd_tree,9,uncalibrated,4.78,0.15785755039122168,0.010828296916163008
30,30,KNN,kd_tree,9,uncalibrated,4.79,0.05968649669082243,0.008570530979526259
30,30,KNN,kd_tree,9,uncalibrated,4.81,0.004230896141631392,0.003997514326743267
30,30,KNN,kd_tree,9,uncalibrated,4.82,0.0005293550143508851,0.0004988014249517348
30,30,KNN,kd_tree,9,uncalibrated,4.83,5.795898294906975e-05,4.064082206328057e-05
30,30,KNN,kd_tree,9,uncalibrated,4.84,9.16191392381862e-05,9.161913923818686e-05
30,30,KNN,kd_tree,9,uncalibrated,4.85,0.0,0.0
30,30,KNN,kd_tree,9,uncalibrated,4.86,0.0,0.0
30,30,KNN,kd_tree,9,uncalibrated,4.87,0.0,0.0
30,30,KNN,kd_tree,9,uncalibrated,4.88,0.0,0.0
30,30,KNN,kd_tree,9,uncalibrated,4.9,0.0,0.0
30,30,KNN,kd_tree,9,uncalibrated,4.93,0.0,0.0
30,30,KNN,kd_tree,11,uncalibrated,4.67,0.0,0.0
