feature_set,n_features,model,algorithm,n_neighbors,calibration,K0,mean,mean_err
12,12,KNN,auto,37,uncalibrated,4.77,0.4735541993606613,0.02026043755563123
12,12,KNN,auto,37,uncalibrated,4.78,0.7068130630630627,0.024863915357844532
12,12,KNN,auto,37,uncalibrated,4.79,0.9008278054931199,0.01298523222952275
12,12,KNN,auto,37,uncalibrated,4.81,0.9935011347225088,0.0049515164018980595
12,12,KNN,auto,37,uncalibrated,4.82,0.9984302484302157,0.0013713588876544107
12,12,KNN,auto,37,uncalibrated,4.83,0.9997318747318746,0.0001745905254837515
12,12,KNN,auto,37,uncalibrated,4.84,0.9992912492912491,0.000708750708750705
12,12,KNN,auto,37,uncalibrated,4.85,1.0,0.0
12,12,KNN,auto,37,uncalibrated,4.86,1.0,0.0
12,12,KNN,auto,37,uncalibrated,4.87,1.0,0.0
12,12,KNN,auto,37,uncalibrated,4.88,1.0,0.0
12,12,KNN,auto,37,uncalibrated,4.9,1.0,0.0
12,12,KNN,auto,37,uncalibrated,4.93,1.0,0.0
12,12,KNN,auto,39,uncalibrated,4.67,0.0,0.0
12,12,KNN,auto,39,uncalibrated,4.7,0.0,0.0
12,12,KNN,auto,39,uncalibrated,4.72,0.0,0.0
12,12,KNN,auto,39,uncalibrated,4.73,0.00043166709833376496,0.000225400116950914
12,12,KNN,auto,39,uncalibrated,4.74,0.010891212347523025,0.008650734378889718
12,12,KNN,auto,39,uncalibrated,4.75,0.07051282051282287,0.012120475458673776
12,12,KNN,auto,39,uncalibrated,4.76,0.2131554631554632,0.022864282789710057
12,12,KNN,auto,39,uncalibrated,4.77,0.47429004687070225,0.020262833924598
12,12,KNN,auto,39,uncalibrated,4.78,0.7069978632478633,0.024733982796394983
12,12,KNN,auto,39,uncalibrated,4.79,0.9013366619857492,0.012969414797149503
12,12,KNN,auto,39,uncalibrated,4.81,0.9934918770796636,0.005040125269133
12,12,KNN,auto,39,uncalibrated,4.82,0.9983812483812702,0.001429807295126034
12,12,KNN,auto,39,uncalibrated,4.83,0.9997456247456248,0.00016563716520236546
12,12,KNN,auto,39,uncalibrated,4.84,0.9992827685135379,0.0007172314864622442
12,12,KNN,auto,39,uncalibrated,4.85,1.0,0.0
12,12,KNN,auto,39,uncalibrated,4.86,1.0,0.0
12,12,KNN,auto,39,uncalibrated,4.87,1.0,0.0
12,12,KNN,auto,39,uncalibrated,4.88,1.0,0.0
12,12,KNN,auto,39,uncalibrated,4.9,1.0,0.0
12,12,KNN,auto,39,uncalibrated,4.93,1.0,0.0
12,12,KNN,auto,41,uncalibrated,4.67,0.0,0.0
12,12,KNN,auto,41,uncalibrated,4.7,0.0,0.0
12,12,KNN,auto,41,uncalibrated,4.72,0.0,0.0
12,12,KNN,auto,41,uncalibrated,4.73,0.0005748542333907974,0.00031435753603337115
12,12,KNN,auto,41,uncalibrated,4.74,0.011011129528771016,0.008643144683874024
12,12,KNN,auto,41,uncalibrated,4.75,0.07097277368122282,0.012153725404630274
12,12,KNN,auto,41,uncalibrated,4.76,0.21341463414634154,0.022670689166022225
12,12,KNN,auto,41,uncalibrated,4.77,0.47547862575399946,0.020306946232840264
12,12,KNN,auto,41,uncalibrated,4.78,0.7078760162601622,0.02474148276894161
12,12,KNN,auto,41,uncalibrated,4.79,0.9015979814970564,0.013062271677173512
12,12,KNN,auto,41,uncalibrated,4.81,0.9935766151554644,0.005026996834853803
12,12,KNN,auto,41,uncalibrated,4.82,0.9983370288248228,0.0014826677932618917
12,12,KNN,auto,41,uncalibrated,4.83,0.9997580332946192,0.00015755730348531442
12,12,KNN,auto,41,uncalibrated,4.84,0.9992751151287734,0.00072488487122635
12,12,KNN,auto,41,uncalibrated,4.85,1.0,0.0
12,12,KNN,auto,41,uncalibrated,4.86,1.0,0.0
12,12,KNN,auto,41,uncalibrated,4.87,1.0,0.0
12,12,KNN,auto,41,uncalibrated,4.88,1.0,0.0
12,12,KNN,auto,41,uncalibrated,4.9,1.0,0.0
12,12,KNN,auto,41,uncalibrated,4.93,1.0,0.0
12,12,KNN,auto,43,uncalibrated,4.67,0.0,0.0
12,12,KNN,auto,43,uncalibrated,4.7,0.0,0.0
12,12,KNN,auto,43,uncalibrated,4.72,0.0,0.0
12,12,KNN,auto,43,uncalibrated,4.73,0.0005481168271866053,0.0002997362552876331
12,12,KNN,auto,43,uncalibrated,4.74,0.010894107021901106,0.008410476405509144
12,12,KNN,auto,43,uncalibrated,4.75,0.07091671173607354,0.01212427187220784
12,12,KNN,auto,43,uncalibrated,4.76,0.2140163419233186,0.022946030173486953
12,12,KNN,auto,43,uncalibrated,4.77,0.47599399849961976,0.0202139867949792
12,12,KNN,auto,43,uncalibrated,4.78,0.7087209302325573,0.02458008213725757
12,12,KNN,auto,43,uncalibrated,4.79,0.9018821642530307,0.013095784832934063
12,12,KNN,auto,43,uncalibrated,4.81,0.9936534706195632,0.005015089650275084
12,12,KNN,auto,43,uncalibrated,4.82,0.9983556495184295,0.0014721915459721948
12,12,KNN,auto,43,uncalibrated,4.83,0.9997692875599853,0.0001502290568115104
12,12,KNN,auto,43,uncalibrated,4.84,0.9993088307041795,0.0006911692958205263
12,12,KNN,auto,43,uncalibrated,4.85,1.0,0.0
12,12,KNN,auto,43,uncalibrated,4.86,1.0,0.0
12,12,KNN,auto,43,uncalibrated,4.87,1.0,0.0
12,12,KNN,auto,43,uncalibrated,4.88,1.0,0.0
12,12,KNN,auto,43,uncalibrated,4.9,1.0,0.0
12,12,KNN,auto,43,uncalibrated,4.93,1.0,0.0
12,12,KNN,auto,45,uncalibrated,4.67,0.0,0.0
12,12,KNN,auto,45,uncalibrated,4.7,0.0,0.0
12,12,KNN,auto,45,uncalibrated,4.72,0.0,0.0
12,12,KNN,auto,45,uncalibrated,4.73,0.0005237560793116136,0.000286414643941516
12,12,KNN,auto,45,uncalibrated,4.74,0.010949298813376484,0.008576051779935276
12,12,KNN,auto,45,uncalibrated,4.75,0.07131782945736434,0.01215142773518459
12,12,KNN,auto,45,uncalibrated,4.76,0.2141141141141141,0.022925818649031832
12,12,KNN,auto,45,uncalibrated,4.77,0.4767025089605683,0.020128436977340243
12,12,KNN,auto,45,uncalibrated,4.78,0.7086574074074078,0.024792851783180362
12,12,KNN,auto,45,uncalibrated,4.79,0.9020960108181204,0.01311938131477048
12,12,KNN,auto,45,uncalibrated,4.81,0.993765903307888,0.0049618320610687605
12,12,KNN,auto,45,uncalibrated,4.82,0.9983726150393033,0.0014626642103990556
12,12,KNN,auto,45,uncalibrated,4.83,0.9997795414462082,0.00014355220984204134
12,12,KNN,auto,45,uncalibrated,4.84,0.9993006993006993,0.0006993006993006867
12,12,KNN,auto,45,uncalibrated,4.85,1.0,0.0
12,12,KNN,auto,45,uncalibrated,4.86,1.0,0.0
12,12,KNN,auto,45,uncalibrated,4.87,1.0,0.0
12,12,KNN,auto,45,uncalibrated,4.88,1.0,0.0
12,12,KNN,auto,45,uncalibrated,4.9,1.0,0.0
12,12,KNN,auto,45,uncalibrated,4.93,1.0,0.0
12,12,KNN,auto,47,uncalibrated,4.67,0.0,0.0
12,12,KNN,auto,47,uncalibrated,4.7,0.0,0.0
12,12,KNN,auto,47,uncalibrated,4.72,0.0,0.0
12,12,KNN,auto,47,uncalibrated,4.73,0.0005014685865749908,0.0002742267867525152
12,12,KNN,auto,47,uncalibrated,4.74,0.01094815120842801,0.008572608965089858
12,12,KNN,auto,47,uncalibrated,4.75,0.07137555665512241,0.012138924396115282
12,12,KNN,auto,47,uncalibrated,4.76,0.21449108683151238,0.022966356745198587
12,12,KNN,auto,47,uncalibrated,4.77,0.47706474490964196,0.02020911051893287
12,12,KNN,auto,47,uncalibrated,4.78,0.7091755319148945,0.024696506232825235
12,12,KNN,auto,47,uncalibrated,4.79,0.9028153879217714,0.013223026467507249
12,12,KNN,auto,47,uncalibrated,4.81,0.9937063504953709,0.004994315413350603
12,12,KNN,auto,47,uncalibrated,4.82,0.998334407908876,0.0014543476631021272
12,12,KNN,auto,47,uncalibrated,4.83,0.9997889226612624,0.000137443605168106
12,12,KNN,auto,47,uncalibrated,4.84,0.9993304567772654,0.0006695432227346587
12,12,KNN,auto,47,uncalibrated,4.85,1.0,0.0
12,12,KNN,auto,47,uncalibrated,4.86,1.0,0.0
12,12,KNN,auto,47,uncalibrated,4.87,1.0,0.0
12,12,KNN,auto,47,uncalibrated,4.88,1.0,0.0
12,12,KNN,auto,47,uncalibrated,4.9,1.0,0.0
12,12,KNN,auto,47,uncalibrated,4.93,1.0,0.0
12,12,KNN,auto,49,uncalibrated,4.67,0.0,0.0
12,12,KNN,auto,49,uncalibrated,4.7,0.0,0.0
12,12,KNN,auto,49,uncalibrated,4.72,0.0,0.0
12,12,KNN,auto,49,uncalibrated,4.73,0.000481000481000465,0.00026303385668098405
12,12,KNN,auto,49,uncalibrated,4.74,0.011046166039231226,0.00856944719635427
12,12,KNN,auto,49,uncalibrated,4.75,0.07113194114855244,0.012104077166256054
12,12,KNN,auto,49,uncalibrated,4.76,0.21506710792425085,0.022819982995076565
12,12,KNN,auto,49,uncalibrated,4.77,0.478110599078341,0.02021668093430003
12,12,KNN,auto,49,uncalibrated,4.78,0.7096088435374149,0.024458133743185943
12,12,KNN,auto,49,uncalibrated,4.79,0.9027829313543598,0.013321468134877739
12,12,KNN,auto,49,uncalibrated,4.81,0.993729552889858,0.005024147063405426
12,12,KNN,auto,49,uncalibrated,4.82,0.9983508554937018,0.001446321904947436
12,12,KNN,auto,49,uncalibrated,4.83,0.9997975380628442,0.00013183366209987702
12,12,KNN,auto,49,uncalibrated,4.84,0.9993577850720711,0.0006422149279291522
12,12,KNN,auto,49,uncalibrated,4.85,1.0,0.0
12,12,KNN,auto,49,uncalibrated,4.86,1.0,0.0
12,12,KNN,auto,49,uncalibrated,4.87,1.0,0.0
12,12,KNN,auto,49,uncalibrated,4.88,1.0,0.0
12,12,KNN,auto,49,uncalibrated,4.9,1.0,0.0
12,12,KNN,auto,49,uncalibrated,4.93,1.0,0.0
12,12,KNN,auto,51,uncalibrated,4.67,0.0,0.0
12,12,KNN,auto,51,uncalibrated,4.7,0.0,0.0
12,12,KNN,auto,51,uncalibrated,4.72,0.0,0.0
12,12,KNN,auto,51,uncalibrated,4.73,0.0005281573909024889,0.0003066287186903366
12,12,KNN,auto,51,uncalibrated,4.74,0.011279268989149056,0.008518941557205405
12,12,KNN,auto,51,uncalibrated,4.75,0.07124943000456113,0.012055579127722179
12,12,KNN,auto,51,uncalibrated,4.76,0.215244656421127,0.02297318350889017
12,12,KNN,auto,51,uncalibrated,4.77,0.4787581699346456,0.02017365650420372
12,12,KNN,auto,51,uncalibrated,4.78,0.7093137254901961,0.02452568476069039
12,12,KNN,auto,51,uncalibrated,4.79,0.9029510794216682,0.013296090236079671
12,12,KNN,auto,51,uncalibrated,4.81,0.9938257745846428,0.00497679988025751
12,12,KNN,auto,51,uncalibrated,4.82,0.9984155278272926,0.0013896033988711153
12,12,KNN,auto,51,uncalibrated,4.83,0.9998054777466542,0.00012666371456678923
12,12,KNN,auto,51,uncalibrated,4.84,0.999348690525161,0.0006513094748388792
12,12,KNN,auto,51,uncalibrated,4.85,1.0,0.0
12,12,KNN,auto,51,uncalibrated,4.86,1.0,0.0
12,12,KNN,auto,51,uncalibrated,4.87,1.0,0.0
12,12,KNN,auto,51,uncalibrated,4.88,1.0,0.0
12,12,KNN,auto,51,uncalibrated,4.9,1.0,0.0
12,12,KNN,auto,51,uncalibrated,4.93,1.0,0.0
12,12,KNN,auto,61,uncalibrated,4.67,0.0,0.0
12,12,KNN,auto,61,uncalibrated,4.7,0.0,0.0
12,12,KNN,auto,61,uncalibrated,4.72,0.0,0.0
12,12,KNN,auto,61,uncalibrated,4.73,0.0005519677650825193,0.00035518670324021515
12,12,KNN,auto,61,uncalibrated,4.74,0.011578863600190992,0.008475250676428459
12,12,KNN,auto,61,uncalibrated,4.75,0.07124475791079037,0.01201610811988385
12,12,KNN,auto,61,uncalibrated,4.76,0.21787771377935314,0.022792165301083838
12,12,KNN,auto,61,uncalibrated,4.77,0.48065397496916235,0.020099905789871985
12,12,KNN,auto,61,uncalibrated,4.78,0.7115437158469945,0.02373680563286646
12,12,KNN,auto,61,uncalibrated,4.79,0.9037674990855603,0.013233528072051961
12,12,KNN,auto,61,uncalibrated,4.81,0.9938993868101617,0.004974346139406949
12,12,KNN,auto,61,uncalibrated,4.82,0.9984268918695365,0.0013682818329130457
12,12,KNN,auto,61,uncalibrated,4.83,0.9997933599669376,0.00012575711932426815
12,12,KNN,auto,61,uncalibrated,4.84,0.9994268027054912,0.000573197294508776
12,12,KNN,auto,61,uncalibrated,4.85,1.0,0.0
12,12,KNN,auto,61,uncalibrated,4.86,1.0,0.0
12,12,KNN,auto,61,uncalibrated,4.87,1.0,0.0
12,12,KNN,auto,61,uncalibrated,4.88,1.0,0.0
12,12,KNN,auto,61,uncalibrated,4.9,1.0,0.0
12,12,KNN,auto,61,uncalibrated,4.93,1.0,0.0
12,12,KNN,auto,81,uncalibrated,4.67,0.0,0.0
12,12,KNN,auto,81,uncalibrated,4.7,0.0,0.0
12,12,KNN,auto,81,uncalibrated,4.72,0.0,0.0
12,12,KNN,auto,81,uncalibrated,4.73,0.0006650870848401606,0.00036759808646232245
12,12,KNN,auto,81,uncalibrated,4.74,0.011956130888169722,0.008300371568979984
12,12,KNN,auto,81,uncalibrated,4.75,0.07292563881711286,0.012030160106059201
12,12,KNN,auto,81,uncalibrated,4.76,0.22141586030474913,0.022988054789363787
12,12,KNN,auto,81,uncalibrated,4.77,0.4850657108721523,0.020128645739156865
12,12,KNN,auto,81,uncalibrated,4.78,0.7126028806584358,0.023342066121899582
12,12,KNN,auto,81,uncalibrated,4.79,0.9044148949490415,0.013021763376643783
12,12,KNN,auto,81,uncalibrated,4.81,0.9937564791254357,0.004924135331260127
12,12,KNN,auto,81,uncalibrated,4.82,0.9985970819304044,0.0012481035378289187
12,12,KNN,auto,81,uncalibrated,4.83,0.9998184458968884,0.00011031592833358317
12,12,KNN,auto,81,uncalibrated,4.84,0.9993740827074162,0.0006259172925839329
12,12,KNN,auto,81,uncalibrated,4.85,1.0,0.0
12,12,KNN,auto,81,uncalibrated,4.86,1.0,0.0
12,12,KNN,auto,81,uncalibrated,4.87,1.0,0.0
12,12,KNN,auto,81,uncalibrated,4.88,1.0,0.0
12,12,KNN,auto,81,uncalibrated,4.9,1.0,0.0
12,12,KNN,auto,81,uncalibrated,4.93,1.0,0.0
12,12,KNN,auto,101,uncalibrated,4.67,0.0,0.0
12,12,KNN,auto,101,uncalibrated,4.7,0.0,0.0
12,12,KNN,auto,101,uncalibrated,4.72,0.0,0.0
12,12,KNN,auto,101,uncalibrated,4.73,0.0006000600060006,0.0003156133046786753
12,12,KNN,auto,101,uncalibrated,4.74,0.012183985388830143,0.008290877631452465
12,12,KNN,auto,101,uncalibrated,4.75,0.07391204236702859,0.012076399535795836
12,12,KNN,auto,101,uncalibrated,4.76,0.22444474177147453,0.023302611196609563
12,12,KNN,auto,101,uncalibrated,4.77,0.4870648355158096,0.019941226990104782
12,12,KNN,auto,101,uncalibrated,4.78,0.7131806930693065,0.023270944111557397
12,12,KNN,auto,101,uncalibrated,4.79,0.9053105310531053,0.013027100190403882
12,12,KNN,auto,101,uncalibrated,4.81,0.9938402237170283,0.004950495049504955
12,12,KNN,auto,101,uncalibrated,4.82,0.9986498649864987,0.0012255858195904747
12,12,KNN,auto,101,uncalibrated,4.83,0.9998335968050586,0.00010368636030826622
12,12,KNN,auto,101,uncalibrated,4.84,0.9994114796094994,0.0005885203905006131
12,12,KNN,auto,101,uncalibrated,4.85,1.0,0.0
12,12,KNN,auto,101,uncalibrated,4.86,1.0,0.0
12,12,KNN,auto,101,uncalibrated,4.87,1.0,0.0
12,12,KNN,auto,101,uncalibrated,4.88,1.0,0.0
12,12,KNN,auto,101,uncalibrated,4.9,1.0,0.0
12,12,KNN,auto,101,uncalibrated,4.93,1.0,0.0
12,12,KNN,auto,151,uncalibrated,4.67,0.0,0.0
12,12,KNN,auto,151,uncalibrated,4.7,0.0,0.0
12,12,KNN,auto,151,uncalibrated,4.72,0.0,0.0
12,12,KNN,auto,151,uncalibrated,4.73,0.0007135371373781865,0.00037878543227786533
12,12,KNN,auto,151,uncalibrated,4.74,0.013132514627403075,0.00837459011123256
12,12,KNN,auto,151,uncalibrated,4.75,0.0757931618666256,0.012095999878838585
12,12,KNN,auto,151,uncalibrated,4.76,0.22686593878646866,0.02316240364487718
12,12,KNN,auto,151,uncalibrated,4.77,0.4897635832799259,0.019906212191411598
12,12,KNN,auto,151,uncalibrated,4.78,0.713755518763797,0.0232533269756493
12,12,KNN,auto,151,uncalibrated,4.79,0.9050103685865276,0.012799466690179112
12,12,KNN,auto,151,uncalibrated,4.81,0.993743996764572,0.0050174409787169805
12,12,KNN,auto,151,uncalibrated,4.82,0.9987290119740125,0.0011207284095374893
12,12,KNN,auto,151,uncalibrated,4.83,0.9997495687016529,0.00017889422080606733
12,12,KNN,auto,151,uncalibrated,4.84,0.9993516417357478,0.0006252026119576981
12,12,KNN,auto,151,uncalibrated,4.85,1.0,0.0
12,12,KNN,auto,151,uncalibrated,4.86,1.0,0.0
12,12,KNN,auto,151,uncalibrated,4.87,1.0,0.0
12,12,KNN,auto,151,uncalibrated,4.88,1.0,0.0
12,12,KNN,auto,151,uncalibrated,4.9,1.0,0.0
12,12,KNN,auto,151,uncalibrated,4.93,1.0,0.0
12,12,KNN,auto,201,uncalibrated,4.67,0.0,0.0
12,12,KNN,auto,201,uncalibrated,4.7,0.0,0.0
12,12,KNN,auto,201,uncalibrated,4.72,1.764228502875661e-05,1.764228502875693e-05
12,12,KNN,auto,201,uncalibrated,4.73,0.0008878168082148289,0.0004746063121934154
12,12,KNN,auto,201,uncalibrated,4.74,0.013935178476549296,0.008525334492585617
12,12,KNN,auto,201,uncalibrated,4.75,0.07727351614023027,0.01210495104796283
12,12,KNN,auto,201,uncalibrated,4.76,0.22776881358970905,0.02335349225749159
12,12,KNN,auto,201,uncalibrated,4.77,0.49101267854277003,0.019687482642425532
12,12,KNN,auto,201,uncalibrated,4.78,0.7128316749585406,0.023125395160791113
12,12,KNN,auto,201,uncalibrated,4.79,0.9045379164782155,0.012939295828497129
12,12,KNN,auto,201,uncalibrated,4.81,0.9934582811135162,0.005098553036344933
12,12,KNN,auto,201,uncalibrated,4.82,0.9987310920146741,0.001143036832820084
12,12,KNN,auto,201,uncalibrated,4.83,0.9997565364666287,0.00018400709497573442
12,12,KNN,auto,201,uncalibrated,4.84,0.9993041784086563,0.0006784260515603768
12,12,KNN,auto,201,uncalibrated,4.85,1.0,0.0
12,12,KNN,auto,201,uncalibrated,4.86,1.0,0.0
12,12,KNN,auto,201,uncalibrated,4.87,1.0,0.0
12,12,KNN,auto,201,uncalibrated,4.88,1.0,0.0
12,12,KNN,auto,201,uncalibrated,4.9,1.0,0.0
12,12,KNN,auto,201,uncalibrated,4.93,1.0,0.0
12,12,KNN,kd_tree,1,uncalibrated,4.67,0.0,0.0
12,12,KNN,kd_tree,1,uncalibrated,4.7,0.0,0.0
12,12,KNN,kd_tree,1,uncalibrated,4.72,0.0,0.0
12,12,KNN,kd_tree,1,uncalibrated,4.73,0.0,0.0
12,12,KNN,kd_tree,1,uncalibrated,4.74,0.007281553398058253,0.007281553398058253
12,12,KNN,kd_tree,1,uncalibrated,4.75,0.035046728971962614,0.011682242990654205
12,12,KNN,kd_tree,1,uncalibrated,4.76,0.15280898876404495,0.02477012099443664
12,12,KNN,kd_tree,1,uncalibrated,4.77,0.39247311827955966,0.023374532475382025
12,12,KNN,kd_tree,1,uncalibrated,4.78,0.6373165618448637,0.02878308221749682
12,12,KNN,kd_tree,1,uncalibrated,4.79,0.847870182555781,0.017755721501026004
12,12,KNN,kd_tree,1,uncalibrated,4.81,0.9904214559386973,0.0069071863514635675
12,12,KNN,kd_tree,1,uncalibrated,4.82,1.0,0.0
12,12,KNN,kd_tree,1,uncalibrated,4.83,0.9976470588235201,0.00235294117647058
12,12,KNN,kd_tree,1,uncalibrated,4.84,0.9981447124304267,0.0018552875695733364
12,12,KNN,kd_tree,1,uncalibrated,4.85,1.0,0.0
12,12,KNN,kd_tree,1,uncalibrated,4.86,1.0,0.0
12,12,KNN,kd_tree,1,uncalibrated,4.87,1.0,0.0
12,12,KNN,kd_tree,1,uncalibrated,4.88,1.0,0.0
12,12,KNN,kd_tree,1,uncalibrated,4.9,1.0,0.0
12,12,KNN,kd_tree,1,uncalibrated,4.93,1.0,0.0
12,12,KNN,kd_tree,3,uncalibrated,4.67,0.0,0.0
12,12,KNN,kd_tree,3,uncalibrated,4.7,0.0,0.0
12,12,KNN,kd_tree,3,uncalibrated,4.72,0.0,0.0
12,12,KNN,kd_tree,3,uncalibrated,4.73,0.0,0.0
12,12,KNN,kd_tree,3,uncalibrated,4.74,0.008899676375404533,0.007281553398058252
12,12,KNN,kd_tree,3,uncalibrated,4.75,0.05555555555555555,0.011893296108635544
12,12,KNN,kd_tree,3,uncalibrated,4.76,0.1790262172284644,0.020043577768179242
12,12,KNN,kd_tree,3,uncalibrated,4.77,0.434587813620082,0.020379363614273564
12,12,KNN,kd_tree,3,uncalibrated,4.78,0.672916666666667,0.02146795750853992
12,12,KNN,kd_tree,3,uncalibrated,4.79,0.8747474747474745,0.01645359154595366
12,12,KNN,kd_tree,3,uncalibrated,4.81,0.9917302798982186,0.006997455470737879
12,12,KNN,kd_tree,3,uncalibrated,4.82,0.9979508196721312,0.0020491803278688547
12,12,KNN,kd_tree,3,uncalibrated,4.83,0.9992156862745284,0.0007843137254903032
12,12,KNN,kd_tree,3,uncalibrated,4.84,0.998834498834499,0.001165501165501126
12,12,KNN,kd_tree,3,uncalibrated,4.85,1.0,0.0
12,12,KNN,kd_tree,3,uncalibrated,4.86,1.0,0.0
12,12,KNN,kd_tree,3,uncalibrated,4.87,1.0,0.0
12,12,KNN,kd_tree,3,uncalibrated,4.88,1.0,0.0
12,12,KNN,kd_tree,3,uncalibrated,4.9,1.0,0.0
12,12,KNN,kd_tree,3,uncalibrated,4.93,1.0,0.0
12,12,KNN,kd_tree,5,uncalibrated,4.67,0.0,0.0
12,12,KNN,kd_tree,5,uncalibrated,4.7,0.0,0.0
12,12,KNN,kd_tree,5,uncalibrated,4.72,0.0,0.0
12,12,KNN,kd_tree,5,uncalibrated,4.73,0.0,0.0
12,12,KNN,kd_tree,5,uncalibrated,4.74,0.009223300970873786,0.007281553398058251
12,12,KNN,kd_tree,5,uncalibrated,4.75,0.061046511627906974,0.011441911903613546
12,12,KNN,kd_tree,5,uncalibrated,4.76,0.1896396396396396,0.022831217833286822
12,12,KNN,kd_tree,5,uncalibrated,4.77,0.4494623655913876,0.02041949356433658
12,12,KNN,kd_tree,5,uncalibrated,4.78,0.6875,0.02269463144217799
12,12,KNN,kd_tree,5,uncalibrated,4.79,0.8836363636363638,0.014204764308078363
12,12,KNN,kd_tree,5,uncalibrated,4.81,0.9916030534351146,0.006870229007633622
12,12,KNN,kd_tree,5,uncalibrated,4.82,0.9974747474747366,0.0020773708584254044
12,12,KNN,kd_tree,5,uncalibrated,4.83,0.9995294117647152,0.00047058823529405017
12,12,KNN,kd_tree,5,uncalibrated,4.84,0.9989510489510489,0.0010489510489510856
12,12,KNN,kd_tree,5,uncalibrated,4.85,1.0,0.0
12,12,KNN,kd_tree,5,uncalibrated,4.86,1.0,0.0
12,12,KNN,kd_tree,5,uncalibrated,4.87,1.0,0.0
12,12,KNN,kd_tree,5,uncalibrated,4.88,1.0,0.0
12,12,KNN,kd_tree,5,uncalibrated,4.9,1.0,0.0
12,12,KNN,kd_tree,5,uncalibrated,4.93,1.0,0.0
12,12,KNN,kd_tree,7,uncalibrated,4.67,0.0,0.0
12,12,KNN,kd_tree,7,uncalibrated,4.7,0.0,0.0
12,12,KNN,kd_tree,7,uncalibrated,4.72,0.0,0.0
12,12,KNN,kd_tree,7,uncalibrated,4.73,0.0,0.0
12,12,KNN,kd_tree,7,uncalibrated,4.74,0.009015256588072122,0.0076282940360610264
12,12,KNN,kd_tree,7,uncalibrated,4.75,0.06353820598006762,0.01158218838197525
12,12,KNN,kd_tree,7,uncalibrated,4.76,0.19325842696629225,0.021918195346968983
12,12,KNN,kd_tree,7,uncalibrated,4.77,0.45545314900153616,0.020428299681638628
12,12,KNN,kd_tree,7,uncalibrated,4.78,0.6925595238095238,0.022782279641950915
12,12,KNN,kd_tree,7,uncalibrated,4.79,0.887445887445888,0.01430537804489901
12,12,KNN,kd_tree,7,uncalibrated,4.81,0.992639040348964,0.006270447110141741
12,12,KNN,kd_tree,7,uncalibrated,4.82,0.9981962481962592,0.0014838363274466268
12,12,KNN,kd_tree,7,uncalibrated,4.83,0.9991496598639461,0.0005808929005646552
12,12,KNN,kd_tree,7,uncalibrated,4.84,0.9992507492507492,0.0007492507492507516
12,12,KNN,kd_tree,7,uncalibrated,4.85,1.0,0.0
12,12,KNN,kd_tree,7,uncalibrated,4.86,1.0,0.0
12,12,KNN,kd_tree,7,uncalibrated,4.87,1.0,0.0
12,12,KNN,kd_tree,7,uncalibrated,4.88,1.0,0.0
12,12,KNN,kd_tree,7,uncalibrated,4.9,1.0,0.0
12,12,KNN,kd_tree,7,uncalibrated,4.93,1.0,0.0
12,12,KNN,kd_tree,9,uncalibrated,4.67,0.0,0.0
12,12,KNN,kd_tree,9,uncalibrated,4.7,0.0,0.0
12,12,KNN,kd_tree,9,uncalibrated,4.72,0.0,0.0
12,12,KNN,kd_tree,9,uncalibrated,4.73,0.0,0.0
12,12,KNN,kd_tree,9,uncalibrated,4.74,0.008899676375404529,0.0072815533980582535
12,12,KNN,kd_tree,9,uncalibrated,4.75,0.06427648578811368,0.011779393979537289
12,12,KNN,kd_tree,9,uncalibrated,4.76,0.19675405742821472,0.021342838292718016
12,12,KNN,kd_tree,9,uncalibrated,4.77,0.45459976105137906,0.020022847172420626
12,12,KNN,kd_tree,9,uncalibrated,4.78,0.6962962962962967,0.024165898005844906
12,12,KNN,kd_tree,9,uncalibrated,4.79,0.8902356902356905,0.013451167916119873
12,12,KNN,kd_tree,9,uncalibrated,4.81,0.992790500424088,0.006361323155216203
12,12,KNN,kd_tree,9,uncalibrated,4.82,0.9983164983164766,0.0011843263349922545
12,12,KNN,kd_tree,9,uncalibrated,4.83,0.9993386243386243,0.00045180558932819454
12,12,KNN,kd_tree,9,uncalibrated,4.84,0.9992229992229992,0.0007770007770008247
12,12,KNN,kd_tree,9,uncalibrated,4.85,1.0,0.0
12,12,KNN,kd_tree,9,uncalibrated,4.86,1.0,0.0
12,12,KNN,kd_tree,9,uncalibrated,4.87,1.0,0.0
12,12,KNN,kd_tree,9,uncalibrated,4.88,1.0,0.0
12,12,KNN,kd_tree,9,uncalibrated,4.9,1.0,0.0
12,12,KNN,kd_tree,9,uncalibrated,4.93,1.0,0.0
12,12,KNN,kd_tree,11,uncalibrated,4.67,0.0,0.0
12,12,KNN,kd_tree,11,uncalibrated,4.7,0.0,0.0
12,12,KNN,kd_tree,11,uncalibrated,4.72,0.0,0.0
12,12,KNN,kd_tree,11,uncalibrated,4.73,0.0,0.0
12,12,KNN,kd_tree,11,uncalibrated,4.74,0.009929390997352162,0.008164165931156223
12,12,KNN,kd_tree,11,uncalibrated,4.75,0.06474630021141649,0.011938378384188632
12,12,KNN,kd_tree,11,uncalibrated,4.76,0.1979570990806946,0.02154606836097974
12,12,KNN,kd_tree,11,uncalibrated,4.77,0.45576735092865145,0.019865168274624354
12,12,KNN,kd_tree,11,uncalibrated,4.78,0.6992424242424239,0.024561894357378464
12,12,KNN,kd_tree,11,uncalibrated,4.79,0.8921261294486466,0.013226426823132138
