transition,folder,tag,model,calibration,param,k4,mean,mean_err,mean_B,ess_frac
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1237,1.2228069499999998,0.00037423469514826825,0.00037001617474666064,5.0,0.002989509529036303
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1236,1.2227626,0.00037686010708335674,0.00037041252921646213,5.0,0.0031620821869292456
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1235,1.22271825,0.00037932028134618766,0.0003707210500196532,5.0,0.0033463460459590404
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1234,1.2226739,0.00038161281931599285,0.00037094001726217595,5.0,0.003543156842537096
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1233,1.22262955,0.00038373555874335466,0.0003710678208610569,5.0,0.0037534348402690904
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1232,1.2225852,0.0003856865797598939,0.00037110296620654934,5.0,0.003978169601575956
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1231,1.22254085,0.0003874642102168749,0.0003710440794970673,5.0,0.0042184250792330295
AB,a_b,LR,Logistic Regression,uncalibrated,-0.123,1.2224965,0.00038906703032412694,0.00037088991272197667,5.0,0.004475345043457935
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1229,1.22245215,0.00039049387656367793,0.0003706393482688605,5.0,0.004750158859986438
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1228,1.2224078,0.00039174384485634196,0.00037029140313407167,5.0,0.005044187634189588
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1227,1.22236345,0.00039281629296241733,0.00036984523271677683,5.0,0.0053588507356728335
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1226,1.2223191,0.0003937108421020926,0.0003693001341793644,5.0,0.005695672716915759
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1225,1.22227475,0.0003914048558363975,0.00036889532240589576,43.0,0.0060562906383283465
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1224,1.2222304,0.00039131226172799377,0.00036858014509800774,43.0,0.006442461810560492
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1223,1.2221860500000001,0.00039106696796314846,0.00036814379499906775,43.0,0.006856071962968
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1222,1.2221417,0.0003906697364735059,0.00036758647207246623,43.0,0.007299143844751436
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1221,1.22209735,0.0003901215504213611,0.00036690854808126304,43.0,0.007773846262387132
AB,a_b,LR,Logistic Regression,uncalibrated,-0.122,1.222053,0.00038942361105803345,0.0003661105660884946,43.0,0.008282503553515208
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1219,1.2220048000000001,0.00038824185122388966,0.0003648848098506758,43.0,0.008831535913337026
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1218,1.2219566000000002,0.0003869123808243522,0.0003635397256746674,43.0,0.009420708468809755
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1217,1.2219084,0.0003854373947059708,0.0003620766761439464,43.0,0.01005303280657879
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1216,1.2218602,0.0003838192949889056,0.0003604971939584417,43.0,0.010731737604966344
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1215,1.2218120000000001,0.0003820606838835317,0.00035880297819166604,43.0,0.011460282018283365
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1214,1.2217638,0.00038016435593888714,0.00035699589003085054,43.0,0.012242369507007734
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1213,1.2217156,0.00037813328976096393,0.000355077948020076,43.0,0.013081962065649448
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1212,1.2216674,0.0003759706392412179,0.00035305132282897216,43.0,0.013983294787409681
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1211,1.2216192000000001,0.0003736797243384644,0.0003509183315724569,43.0,0.014950890690483533
AB,a_b,LR,Logistic Regression,uncalibrated,-0.121,1.221571,0.00037126402145828014,0.0003486814317085889,43.0,0.015989575715046226
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1209,1.2215228,0.00036872715347614765,0.0003463432145440989,43.0,0.017104493782496077
